time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.021000,7.6156,-46.0239,-19.9894,50.752
2.025000,17.4228,-45.4333,-24.1021,54.302
2.030000,28.5125,-44.7323,-27.1164,59.575
2.035000,32.4550,-43.9150,-27.6660,61.215
2.040000,31.6142,-42.9906,-23.8821,58.464
2.045000,30.9338,-41.9602,-14.7067,54.165
2.054000,30.4518,-40.8229,-1.6492,50.956
2.057000,30.1983,-39.6028,12.4051,51.324
2.059000,30.1806,-38.3411,20.4548,52.908
2.063000,30.3744,-37.1304,16.0072,50.572
2.142000,30.7125,-36.0579,14.8007,49.624
2.143000,31.1065,-35.1758,25.7422,53.550
2.144000,31.4773,-34.4875,37.1357,59.660
2.144000,31.7860,-33.9589,36.9878,59.428
2.145000,32.0144,-33.5709,36.9066,59.279
2.146000,30.5803,-33.3026,36.8708,58.341
2.146000,32.1896,-33.1455,36.8999,59.130
2.147000,32.1009,-33.1003,37.0163,59.130
2.148000,31.8996,-33.1578,37.2400,59.193
2.148000,26.0073,-31.1158,37.6059,55.306
2.149000,17.8508,-26.4435,38.1209,49.710
2.150000,15.8140,-23.0474,38.7467,47.776
2.151000,13.9747,-21.3823,22.5628,34.082
2.151000,10.6147,-19.2310,7.2827,23.142
2.152000,6.8575,-15.4914,-2.7286,17.160
2.153000,3.3854,-11.3360,-7.0129,13.753
2.153000,-0.0646,-8.9649,-7.9743,11.999
2.154000,-2.2579,-8.5801,-6.8250,11.194
2.157000,-2.4199,-8.9980,-3.7532,10.045
2.162000,-1.9615,-8.9335,1.7302,9.308
2.171000,-1.9860,-8.5261,9.5971,12.990
2.172000,-1.6267,-7.9870,18.6486,20.352
2.176000,0.1486,-7.0253,26.7541,27.661
2.181000,3.1486,-5.3193,32.4480,33.032
2.252000,6.7152,-2.8511,35.4287,36.172
2.253000,10.3737,0.0094,36.0567,37.519
2.254000,13.5071,3.0313,35.6106,38.207
2.254000,15.5236,5.8577,35.1834,38.899
2.255000,15.8326,7.9338,34.6452,38.909
2.255000,14.6640,9.4317,33.5492,37.809
2.256000,12.6940,10.7232,31.8982,35.967
2.256000,9.1956,11.6345,29.5030,33.020
2.257000,4.5515,12.1155,26.7919,29.754
2.258000,0.0424,12.3336,24.3669,27.311
2.258000,-3.7176,12.7296,22.4779,26.098
2.259000,-6.3629,13.5662,21.0796,25.863
2.259000,-7.8341,14.6193,20.0064,25.988
2.260000,-8.3492,15.6487,19.1041,26.068
2.260000,-8.0823,16.4596,18.0364,25.721
2.261000,-7.0821,17.2077,16.8573,25.108
2.318000,-5.7086,17.9047,15.2968,24.231
2.319000,-4.4605,18.5424,13.5542,23.397
2.320000,-3.1182,19.1097,11.7001,22.623
2.320000,-1.8271,19.7014,9.6218,22.001
2.321000,-1.0064,20.4555,7.2989,21.742
2.321000,-0.4943,20.9891,4.7302,21.521
2.322000,-0.2134,21.0503,1.8825,21.135
2.322000,-0.2456,20.9563,-1.5444,21.015
2.323000,-0.5497,20.9875,-5.3519,21.666
2.323000,-0.4173,21.0471,-8.7313,22.790
2.324000,0.4242,21.0139,-10.7589,23.612
2.324000,0.9088,20.7894,-10.9358,23.508
2.325000,0.0402,20.0291,-9.3565,22.107
2.326000,-2.0619,18.5664,-6.0431,19.634
2.332000,-3.9346,17.0461,-1.8534,17.592
2.337000,-5.4739,16.0747,2.6590,17.188
2.342000,-6.9833,15.5266,6.9594,18.392
2.347000,-7.1933,14.9753,11.2195,20.047
2.354000,-5.6133,14.3392,15.6634,21.965
2.356000,-1.8967,13.9484,19.9781,24.439
2.361000,3.8192,14.2153,24.3323,28.438
2.366000,10.8939,14.7432,28.3096,33.726
2.426000,18.6905,14.3879,31.3968,39.270
2.427000,26.6773,13.2957,32.3017,43.953
2.427000,34.6280,12.2321,30.4967,47.736
