time,gFx,gFy,gFz,TgF
8.118000,7.9939,-2.8453,1.7195,8.658
8.162000,7.9939,-3.5795,2.6923,9.163
8.163000,7.9939,-4.2739,3.5569,9.738
8.164000,7.8882,-4.8521,4.2034,10.170
8.165000,7.8826,-5.3136,4.5951,10.559
8.166000,7.9905,-5.7077,4.7125,10.892
8.166000,7.9939,-6.0986,4.5187,11.023
8.167000,7.9939,-6.4570,4.2015,11.102
8.168000,7.9939,-6.7644,3.8037,11.141
8.169000,7.9939,-7.0479,3.3808,11.181
8.169000,7.9939,-7.3226,2.9074,11.224
8.174000,7.9939,-7.6275,2.5258,11.334
8.177000,7.9939,-7.8820,2.2946,11.458
8.184000,7.9939,-7.9962,2.1349,11.507
8.191000,7.9939,-7.9962,1.9500,11.474
8.192000,7.9939,-7.9962,1.6563,11.427
8.221000,7.9939,-7.9962,1.2378,11.374
8.222000,7.9939,-7.9476,0.7634,11.298
8.222000,7.7271,-7.6964,0.3588,10.912
8.223000,7.4348,-7.4188,0.1046,10.504
8.223000,7.1091,-7.1536,-0.0385,10.085
8.224000,6.7465,-6.8662,-0.0753,9.626
8.227000,6.3487,-6.5674,-0.0607,9.135
8.234000,5.9510,-6.3083,0.0033,8.672
8.237000,5.6321,-6.1034,0.1371,8.306
8.240000,5.3970,-5.9491,0.3500,8.040
8.273000,5.2263,-5.8632,0.5798,7.876
8.274000,5.1311,-5.8512,0.7778,7.821
8.274000,5.0925,-5.9027,0.9463,7.853
8.275000,5.0566,-5.9924,1.0622,7.912
8.275000,4.9387,-6.0707,1.1448,7.909
8.276000,4.7978,-6.1452,1.2849,7.901
8.276000,4.7968,-6.3601,1.4409,8.095
8.282000,4.7165,-6.7021,1.5061,8.333
8.284000,4.4062,-7.0635,1.5064,8.460
8.289000,3.9017,-7.3853,1.3855,8.467
8.294000,3.3626,-7.7032,0.9780,8.462
8.299000,2.7624,-7.9962,0.2223,8.463
8.303000,2.0116,-7.9962,-0.6032,8.267
8.309000,1.0840,-7.9962,-1.2329,8.163
8.317000,0.2900,-7.8075,-1.5271,7.961
8.320000,-0.1160,-7.6275,-1.5442,7.783
8.324000,-0.1785,-7.4942,-1.4053,7.627
8.328000,-0.1246,-7.3668,-1.0539,7.443
8.353000,-0.0994,-7.3030,-0.4460,7.317
8.354000,-0.0911,-7.3555,0.2624,7.361
8.354000,-0.2425,-7.4747,0.9868,7.543
8.355000,-0.6547,-7.6078,1.6192,7.806
8.356000,-1.2614,-7.7123,2.0362,8.076
8.358000,-1.9880,-7.7284,2.1798,8.272
8.363000,-2.6876,-7.6817,2.1402,8.415
8.367000,-3.3292,-7.6356,1.9535,8.556
8.372000,-3.9536,-7.5553,1.6453,8.684
8.377000,-4.3989,-7.4127,1.2612,8.711
8.384000,-4.5716,-7.2566,0.8891,8.623
8.387000,-4.4595,-7.0901,0.5375,8.393
8.392000,-4.0630,-6.9551,0.1703,8.057
8.396000,-3.4337,-6.9229,-0.2037,7.730
8.402000,-2.7193,-6.9114,-0.5273,7.446
8.406000,-1.9790,-6.8445,-0.7402,7.163
8.411000,-1.2722,-6.7541,-0.9082,6.933
8.416000,-0.6224,-6.6775,-1.1631,6.807
8.421000,0.0761,-6.5151,-1.5220,6.691
8.426000,0.5715,-6.7368,-1.8487,7.009
8.433000,1.1119,-7.0012,-2.3229,7.460
8.435000,1.8446,-7.0447,-2.4611,7.687
8.440000,2.6137,-6.9190,-2.2547,7.732
8.445000,3.3804,-6.8955,-1.8987,7.911
8.471000,4.1022,-6.9693,-1.4864,8.222
8.472000,4.7114,-7.0247,-1.1040,8.530
8.472000,5.0657,-7.0220,-0.8535,8.700
8.473000,5.4666,-7.0889,-0.6005,8.972
8.474000,6.3199,-7.2796,-0.2135,9.643
8.475000,7.6167,-7.3880,0.4184,10.619
8.486000,7.9939,-7.1497,1.2774,10.801
8.487000,7.9939,-6.5393,2.3202,10.585
8.489000,7.9939,-5.7262,3.3542,10.390
8.494000,7.9939,-4.8680,4.2049,10.261
8.524000,7.9939,-4.0832,4.8991,10.226
8.525000,7.9939,-3.4428,5.1354,10.106
8.526000,7.9939,-2.8695,4.7406,9.727
8.527000,7.9939,-2.3526,3.7810,9.151
8.527000,7.9939,-1.8935,2.6671,8.637
8.527000,7.9939,-1.4462,1.8497,8.332
8.530000,7.9939,-1.0763,1.4241,8.191
8.537000,7.9939,-0.7550,1.2192,8.122
8.538000,7.9939,-0.4476,1.1108,8.083
8.543000,7.9939,-0.1468,1.0532,8.064
8.570000,7.9939,0.1169,1.0708,8.066
8.571000,7.9939,0.3039,1.1233,8.078
8.572000,7.5835,0.4397,1.2593,7.700
8.573000,6.9557,0.3899,1.4207,7.110
8.573000,6.5006,0.3269,1.5564,6.692
8.574000,6.1339,0.3511,1.5867,6.346
8.577000,5.8699,0.4541,1.4659,6.067
8.601000,5.6851,0.6067,1.1961,5.841
8.602000,5.4802,0.8038,0.7680,5.592
8.603000,5.2498,1.0518,0.2592,5.360
8.604000,4.9724,1.3341,-0.2262,5.153
8.604000,4.6669,1.5924,-0.6296,4.971
8.606000,4.4259,1.8080,-0.8974,4.864
8.611000,4.1784,1.8905,-0.9990,4.694
8.616000,3.9249,1.8556,-0.9553,4.445
8.621000,3.5145,1.8590,-0.5817,4.018
8.626000,3.0225,1.8026,-0.0553,3.520
8.636000,2.5405,1.7362,0.5356,3.123
8.638000,2.1076,1.6954,1.1067,2.923
8.641000,1.7286,1.6825,1.5643,2.875
8.645000,1.4334,1.6901,1.9173,2.930
8.673000,1.2313,1.7287,2.2062,3.061
8.674000,1.1070,1.7965,2.3986,3.195
8.674000,1.0076,1.9003,2.4235,3.240
8.675000,0.8882,2.0309,2.2662,3.170
8.675000,0.7386,2.1843,1.9869,3.044
8.676000,0.5816,2.2880,1.6583,2.885
8.679000,0.3957,2.3098,1.3186,2.689
8.685000,0.1909,2.3012,1.0217,2.525
8.690000,0.0473,2.3317,0.8386,2.478
8.694000,0.1245,2.4360,0.7683,2.557
8.699000,0.4495,2.6118,0.7578,2.756
8.704000,0.8365,2.7832,0.7636,3.005
8.709000,1.0787,2.8740,0.7729,3.166
8.714000,1.1202,2.8616,0.8110,3.178
8.719000,0.9446,2.7983,0.9211,3.094
8.724000,0.7041,2.6973,1.0535,2.980
8.729000,0.4973,2.5376,1.2380,2.867
8.734000,0.3625,2.3562,1.4622,2.797
8.738000,0.2964,2.1594,1.7569,2.800
8.743000,0.2871,1.9562,2.1810,2.944
8.754000,0.3591,1.7777,2.6996,3.252
8.756000,0.5281,1.6124,3.1645,3.591
8.758000,0.7727,1.4637,3.4287,3.807
8.763000,1.0345,1.3690,3.5085,3.906
8.801000,1.3292,1.3324,3.4314,3.914
8.803000,1.6691,1.3304,3.2553,3.893
8.804000,2.0644,1.3319,3.0795,3.939
8.804000,2.5156,1.3280,2.9728,4.115
8.804000,2.9758,1.2953,2.8986,4.351
8.805000,3.3543,1.1654,2.7963,4.520
8.806000,3.6451,0.9793,2.6708,4.624
8.806000,3.8399,0.7727,2.5128,4.654
8.809000,3.9654,0.5413,2.3871,4.660
8.811000,4.0949,0.3005,2.3285,4.720
8.817000,4.2882,0.0805,2.3031,4.868
8.822000,4.5741,-0.0923,2.1732,5.065
8.826000,4.9431,-0.2300,1.8787,5.293
8.831000,5.3513,-0.3912,1.4905,5.569
8.836000,5.7374,-0.5374,1.0996,5.866
8.841000,6.1107,-0.6971,0.6455,6.184
8.846000,6.4376,-0.8649,0.2870,6.502
8.851000,6.7182,-1.0062,0.0917,6.794
8.856000,6.9889,-1.1078,0.0917,7.077
8.861000,7.2815,-1.2443,0.2243,7.390
8.871000,7.5613,-1.5043,0.4570,7.723
8.872000,7.7424,-1.8716,0.7551,8.001
8.875000,7.8653,-2.3094,1.0132,8.260
8.879000,7.9634,-2.7745,1.2578,8.526
8.920000,7.9427,-3.1368,1.4541,8.663
8.921000,7.7666,-3.3739,1.5718,8.612
8.922000,7.3855,-3.5307,1.6243,8.346
8.923000,6.8825,-3.6645,1.5906,7.958
8.923000,6.3942,-3.8105,1.4954,7.592
8.924000,5.9063,-3.9099,1.4136,7.223
8.924000,5.4815,-4.0041,1.3604,6.923
8.925000,5.1035,-4.0639,1.3469,6.661
8.925000,4.7817,-4.0590,1.4053,6.428
8.929000,4.5036,-4.0258,1.5013,6.224
8.934000,4.2694,-3.9863,1.5708,6.049
8.938000,4.0978,-3.9724,1.5938,5.926
8.943000,3.9369,-3.9587,1.5613,5.797
8.949000,3.7213,-3.9206,1.4942,5.608
8.953000,3.5347,-3.8823,1.3377,5.418
8.958000,3.4219,-3.8398,1.1699,5.275
8.963000,3.2600,-3.7870,0.9785,5.092
8.968000,3.0928,-3.7236,0.7761,4.902
8.973000,3.0149,-3.6825,0.6264,4.800
8.977000,2.9797,-3.6672,0.5131,4.753
8.992000,2.9158,-3.6608,0.4052,4.698
8.994000,2.8240,-3.6432,0.2863,4.618
8.996000,2.7400,-3.6293,0.1898,4.551
9.051000,2.6513,-3.6601,0.1657,4.523
9.052000,2.5573,-3.7084,0.2187,4.510
9.052000,2.4123,-3.7656,0.3173,4.483
9.053000,2.1677,-3.8393,0.4572,4.433
9.053000,1.8239,-3.9282,0.6232,4.376
9.054000,1.5008,-4.0180,0.7251,4.350
9.054000,1.2799,-4.1479,0.6755,4.393
9.055000,1.1424,-4.3208,0.4948,4.497
9.055000,1.0018,-4.4741,0.2416,4.591
9.056000,0.7893,-4.5479,-0.0118,4.616
9.056000,0.5298,-4.5559,-0.2435,4.593
9.057000,0.3091,-4.5498,-0.4635,4.584
9.057000,0.2004,-4.5689,-0.6821,4.624
9.060000,0.1799,-4.6145,-0.9338,4.711
9.065000,0.1718,-4.6470,-1.1797,4.797
9.070000,0.1152,-4.6421,-1.3687,4.841
9.075000,0.0144,-4.6055,-1.4710,4.835
9.079000,-0.1280,-4.5847,-1.4754,4.818
9.088000,-0.2908,-4.6150,-1.3992,4.831
9.091000,-0.5292,-4.6966,-1.2747,4.895
9.094000,-0.8251,-4.7898,-1.0659,4.976
9.132000,-1.1276,-4.8746,-0.7941,5.066
9.133000,-1.4509,-4.9300,-0.5085,5.164
9.134000,-1.8017,-4.9119,-0.2069,5.236
9.135000,-2.1402,-4.9446,0.0822,5.389
9.135000,-2.5728,-4.9520,0.1984,5.584
9.136000,-2.9686,-4.8663,0.1989,5.704
9.137000,-3.2811,-4.7757,0.0700,5.795
9.137000,-3.5114,-4.7347,-0.2309,5.899
9.138000,-3.5595,-4.7615,-0.6581,5.981
9.143000,-3.4254,-4.7786,-1.0386,5.971
9.148000,-3.1298,-4.7383,-1.2788,5.821
9.153000,-2.6993,-4.7085,-1.3618,5.596
9.158000,-2.2129,-4.7049,-1.2952,5.358
9.162000,-1.7478,-4.7073,-1.1457,5.150
9.167000,-1.2602,-4.7237,-0.9746,4.985
9.173000,-0.7374,-4.7664,-0.7846,4.887
9.177000,-0.2550,-4.8226,-0.6391,4.871
9.193000,0.1496,-4.8624,-0.5021,4.891
9.195000,0.4888,-4.8306,-0.3429,4.867
9.197000,0.8477,-4.7745,-0.2062,4.854
9.198000,1.3070,-4.7342,-0.1630,4.914
9.202000,2.0043,-4.7872,0.0035,5.190
9.240000,3.2644,-4.7552,0.4177,5.783
9.241000,4.7180,-4.5528,0.8000,6.605
9.242000,6.0257,-4.1897,1.0747,7.417
9.242000,7.1586,-3.6364,1.2449,8.125
9.243000,7.9939,-2.9811,1.4197,8.649
9.243000,7.9939,-2.3418,1.6246,8.487
9.244000,7.9939,-1.7324,1.8233,8.380
9.244000,7.9939,-1.1501,2.0103,8.323
9.247000,7.9939,-0.6544,2.1532,8.305
9.250000,7.9939,-0.3126,2.2059,8.299
9.255000,7.9749,-0.1602,2.1632,8.265
9.260000,7.3310,-0.0623,2.1029,7.627
9.265000,6.8886,0.1079,2.0648,7.192
9.270000,6.6886,0.2751,1.9803,6.981
9.274000,6.6315,0.4116,1.8013,6.884
9.279000,6.5380,0.5256,1.5332,6.736
9.290000,6.2342,0.6343,1.2725,6.394
9.292000,5.7195,0.7295,1.0176,5.855
9.295000,5.1206,0.7762,0.7744,5.237
9.331000,4.6301,0.7876,0.5605,4.730
9.332000,4.3988,0.8216,0.4330,4.496
9.333000,4.3451,0.8841,0.4054,4.453
9.333000,4.3148,0.9227,0.4318,4.433
9.334000,4.2582,0.9478,0.4948,4.390
9.334000,4.1535,0.9905,0.6044,4.313
9.335000,3.9481,1.0350,0.7302,4.146
9.336000,3.6422,1.0508,0.8169,3.878
9.339000,3.3211,1.0357,0.8738,3.587
9.343000,3.0269,1.0064,0.9519,3.329
9.348000,2.7510,0.9825,1.0576,3.107
9.353000,2.5212,0.9168,1.1680,2.926
9.358000,2.3200,0.8716,1.3169,2.807
9.363000,2.0761,0.8553,1.4702,2.684
9.368000,1.8288,0.8343,1.5557,2.542
9.372000,1.6119,0.8277,1.6204,2.431
9.377000,1.4469,0.8467,1.6775,2.372
9.384000,1.3160,0.8753,1.6973,2.319
9.388000,1.1834,0.9109,1.6910,2.256
9.392000,1.0460,0.9422,1.6815,2.193
9.397000,0.9026,0.9747,1.6526,2.120
9.403000,0.7473,1.0162,1.6141,2.048
9.408000,0.5972,1.0609,1.5618,1.980
9.412000,0.4543,1.1119,1.4961,1.919
9.427000,0.3186,1.1734,1.4165,1.867
9.428000,0.1782,1.2469,1.3557,1.851
9.430000,0.0481,1.3221,1.3003,1.855
9.434000,-0.0804,1.3919,1.2324,1.861
9.436000,-0.2215,1.4398,1.1406,1.850
9.490000,-0.3543,1.4767,1.0391,1.840
9.491000,-0.4459,1.5057,0.9692,1.845
9.492000,-0.4601,1.5421,1.0171,1.904
9.492000,-0.3607,1.5804,1.1794,2.005
9.493000,-0.2242,1.6080,1.3992,2.143
9.493000,-0.0967,1.6303,1.6670,2.334
9.494000,0.0175,1.6354,1.9217,2.523
9.494000,0.0861,1.6390,2.1437,2.700
9.494000,0.1469,1.6100,2.3068,2.817
9.495000,0.2375,1.5697,2.4096,2.886
9.495000,0.3205,1.5279,2.4762,2.927
9.496000,0.3474,1.4684,2.5121,2.930
9.499000,0.3025,1.4110,2.4340,2.830
9.504000,0.2282,1.3885,2.2406,2.646
9.509000,0.2090,1.3783,1.9366,2.386
9.513000,0.2785,1.3373,1.5364,2.056
9.520000,0.3877,1.3480,1.1304,1.801
9.523000,0.5269,1.3919,0.8061,1.693
9.528000,0.7354,1.4217,0.6057,1.711
9.552000,1.0389,1.4601,0.5873,1.886
9.553000,1.4698,1.5148,0.7485,2.239
9.553000,1.9799,1.5707,1.0500,2.737
9.554000,2.5044,1.6149,1.4099,3.297
9.554000,2.9851,1.6342,1.7737,3.838
9.558000,3.4239,1.6049,2.1112,4.331
9.562000,3.8470,1.5048,2.3915,4.773
9.568000,4.1864,1.3495,2.5814,5.100
9.572000,4.4501,1.1383,2.6388,5.297
9.577000,4.6830,0.8909,2.5673,5.414
9.582000,4.8964,0.6277,2.3942,5.486
9.587000,5.0654,0.4290,2.1844,5.533
9.592000,5.2187,0.3342,1.8971,5.563
9.596000,5.3396,0.2681,1.4932,5.551
9.602000,5.4971,0.1570,1.0947,5.607
9.606000,5.7479,0.0041,0.7822,5.801
9.611000,6.0528,-0.1619,0.6411,6.089
9.616000,6.4225,-0.3270,0.7185,6.471
9.622000,6.8429,-0.4991,0.9582,6.928
9.626000,7.2114,-0.7218,1.2642,7.357
9.630000,7.4001,-1.0233,1.5638,7.632
9.661000,7.3786,-1.3759,1.8175,7.723
9.662000,7.1677,-1.7380,1.9661,7.633
9.663000,6.7978,-2.0632,1.9801,7.375
9.664000,6.3426,-2.3355,1.8822,7.016
9.664000,5.8926,-2.5447,1.7320,6.648
9.665000,5.5183,-2.6986,1.5877,6.345
9.665000,5.2129,-2.8272,1.4475,6.104
9.672000,4.9585,-2.9212,1.3399,5.909
9.674000,4.7468,-3.0040,1.2796,5.761
9.680000,4.5683,-3.0712,1.2459,5.644
9.685000,4.4123,-3.1139,1.2437,5.542
9.690000,4.2450,-3.1481,1.2468,5.430
9.694000,4.0638,-3.1710,1.2459,5.303
9.699000,3.8905,-3.1910,1.2051,5.174
9.704000,3.7320,-3.1957,1.1399,5.044
9.709000,3.5919,-3.1881,1.0393,4.914
9.713000,3.4730,-3.1627,0.9126,4.785
9.719000,3.3680,-3.1307,0.7859,4.665
9.724000,3.2828,-3.0858,0.6735,4.555
9.728000,3.1953,-3.0441,0.5820,4.451
9.733000,3.0996,-2.9847,0.4941,4.331
9.742000,3.0027,-2.9134,0.4086,4.204
9.744000,2.9446,-2.8375,0.3061,4.101
9.748000,2.9009,-2.7791,0.2118,4.023
9.790000,2.8516,-2.7454,0.1080,3.960
9.792000,2.8313,-2.7528,-0.0092,3.949
9.792000,2.8591,-2.8045,-0.1766,4.009
9.793000,2.8564,-2.8902,-0.4088,4.084
9.794000,2.6665,-3.0301,-0.6147,4.083
9.795000,2.2704,-3.1696,-0.7033,3.962
9.795000,1.8009,-3.2489,-0.6577,3.772
9.796000,1.3761,-3.3139,-0.5497,3.630
9.796000,1.0516,-3.4052,-0.5192,3.601
9.797000,0.8286,-3.5070,-0.6017,3.653
9.803000,0.6389,-3.5580,-0.7158,3.685
9.807000,0.4783,-3.5390,-0.8022,3.660
9.811000,0.3520,-3.4892,-0.8591,3.611
9.816000,0.2883,-3.4472,-0.8877,3.571
9.821000,0.2917,-3.4442,-0.9152,3.576
9.826000,0.3491,-3.4579,-0.9690,3.608
9.831000,0.3916,-3.4547,-1.0422,3.630
9.839000,0.4089,-3.4264,-1.1472,3.636
9.841000,0.4004,-3.4086,-1.2468,3.651
9.848000,0.3669,-3.4220,-1.3477,3.696
9.850000,0.2908,-3.4523,-1.4263,3.747
9.899000,0.2116,-3.4728,-1.4864,3.783
9.900000,0.0925,-3.4975,-1.5291,3.818
9.902000,-0.0652,-3.5385,-1.5450,3.862
9.904000,-0.2518,-3.5903,-1.5271,3.910
9.904000,-0.4449,-3.6159,-1.4912,3.937
9.905000,-0.6588,-3.5798,-1.4646,3.923
9.906000,-0.8583,-3.4972,-1.4566,3.884
9.906000,-1.0400,-3.3805,-1.5027,3.843
9.907000,-1.2009,-3.2614,-1.6668,3.854
9.908000,-1.3100,-3.1923,-2.0047,3.991
9.909000,-0.9586,-3.0851,-2.4322,4.044
9.909000,-0.9904,-3.1280,-2.5697,4.168
9.913000,-1.1325,-3.1779,-2.9235,4.464
9.920000,-1.1952,-3.2152,-3.1267,4.641
9.924000,-0.9398,-3.1954,-3.2287,4.639
9.929000,-0.4828,-3.1434,-3.0226,4.388
9.933000,-0.1912,-3.1527,-2.6422,4.118
9.939000,0.0656,-3.2262,-2.2555,3.937
9.944000,0.4143,-3.2379,-1.9022,3.778
9.949000,0.7361,-3.1525,-1.6267,3.623
9.958000,1.0811,-3.1268,-1.2920,3.552
9.960000,1.6039,-3.1959,-0.8476,3.675
9.963000,2.0346,-3.2609,-0.3410,3.859
10.023000,2.3290,-3.2304,0.3212,3.995
10.024000,2.6235,-3.0638,1.1890,4.205
10.025000,2.9541,-2.7884,2.2162,4.627
10.025000,3.3394,-2.4625,3.2339,5.261
10.026000,3.7994,-2.0952,4.0276,5.920
10.026000,4.3720,-1.6508,4.5858,6.547
10.027000,4.9072,-1.1127,4.9110,7.031
10.028000,5.3250,-0.5243,5.1247,7.409
10.028000,5.5555,0.0012,5.0063,7.478
10.029000,5.5865,0.4390,4.6637,7.290
10.029000,5.5418,0.8182,4.2894,7.055
10.030000,5.5303,1.1351,3.9922,6.915
10.030000,5.5030,1.3873,3.7295,6.791
10.031000,5.3889,1.5636,3.4592,6.592
10.036000,5.2490,1.8485,3.1276,6.384
10.041000,5.0168,2.0141,2.9389,6.153
10.045000,4.7194,2.0268,2.9572,5.927
10.050000,4.5886,2.2863,2.8246,5.853
10.057000,4.3173,2.4599,2.6532,5.633
10.060000,3.8387,2.2216,2.7216,5.204
10.064000,3.5108,2.0712,2.9164,5.012
10.086000,2.9800,1.8388,3.0966,4.674
10.087000,2.3813,1.6622,3.1457,4.281
10.087000,2.1020,1.8861,3.0546,4.160
10.088000,1.5829,1.6622,2.9321,3.724
10.089000,1.3900,1.5758,2.8522,3.543
10.094000,1.2327,1.5614,2.8537,3.479
10.099000,1.0660,1.5189,2.8388,3.391
10.104000,0.9241,1.4552,2.8039,3.291
10.109000,0.7984,1.4039,2.7541,3.193
10.113000,0.6812,1.3607,2.6938,3.094
10.120000,0.5635,1.3116,2.5983,2.965
10.124000,0.4419,1.2406,2.5006,2.826
10.128000,0.3357,1.1915,2.3732,2.677
10.133000,0.1865,1.1627,2.1859,2.483
10.138000,0.0197,1.1495,1.9774,2.287
10.143000,-0.1265,1.1378,1.7554,2.096
10.148000,-0.2554,1.1138,1.5347,1.913
10.153000,-0.3658,1.0750,1.3264,1.746
10.157000,-0.4415,1.0406,1.1467,1.610
10.163000,-0.5084,1.0191,0.9907,1.509
10.178000,-0.5975,0.9957,0.8581,1.444
10.180000,-0.7130,0.9622,0.7578,1.417
10.181000,-0.8322,0.9192,0.6989,1.423
10.182000,-0.9303,0.8616,0.6904,1.444
10.225000,-1.0055,0.7893,0.7209,1.468
10.225000,-1.0964,0.7205,0.7834,1.528
10.226000,-1.1928,0.6609,0.8550,1.610
10.226000,-1.2783,0.6057,0.9397,1.698
10.227000,-1.3386,0.5545,1.0576,1.794
10.227000,-1.3627,0.5054,1.1914,1.879
10.228000,-1.3564,0.4597,1.3340,1.957
10.228000,-1.3315,0.4204,1.4539,2.016
10.229000,-1.3117,0.3730,1.5332,2.052
10.231000,-1.2792,0.3242,1.5667,2.048
10.236000,-1.1994,0.2891,1.5826,2.007
10.240000,-1.1095,0.2727,1.5643,1.937
10.245000,-1.0636,0.2578,1.4942,1.852
10.250000,-1.0404,0.2388,1.3701,1.737
10.255000,-0.9887,0.2077,1.2007,1.569
10.260000,-0.9179,0.1880,1.0278,1.391
10.265000,-0.8612,0.1904,0.8003,1.191
10.270000,-0.8143,0.2234,0.5634,1.015
10.275000,-0.7592,0.3015,0.3349,0.883
10.279000,-0.7076,0.4207,0.1813,0.843
10.284000,-0.6212,0.5396,0.1652,0.839
10.291000,-0.4850,0.6577,0.2524,0.855
10.294000,-0.3114,0.7576,0.4440,0.932
10.299000,-0.0945,0.8062,0.7783,1.125
10.333000,0.1916,0.7820,1.2673,1.501
10.334000,0.4917,0.7141,1.8309,2.026
10.335000,0.7083,0.6382,2.3373,2.524
10.335000,0.7864,0.5647,2.7614,2.926
10.336000,0.7942,0.4612,3.0856,3.219
10.337000,0.7642,0.3003,3.2912,3.392
10.337000,0.7293,0.0778,3.3906,3.469
10.338000,0.8206,-0.1226,3.2580,3.362
10.343000,1.0023,-0.1641,2.9396,3.110
10.348000,1.2091,0.0026,2.6034,2.870
10.353000,1.4772,0.2978,2.3527,2.794
10.358000,1.7345,0.5889,2.2084,2.869
10.362000,1.8944,0.8157,2.1859,3.005
10.367000,2.0358,0.9043,2.2298,3.152
10.373000,2.2512,0.8570,2.2836,3.319
10.378000,2.4585,0.7828,2.3265,3.474
10.382000,2.6325,0.7503,2.3832,3.629
10.392000,2.7607,0.7132,2.4530,3.761
10.393000,2.8159,0.5891,2.5077,3.816
10.397000,2.8113,0.3796,2.5258,3.798
10.401000,2.7537,0.1045,2.5392,3.747
10.447000,2.5854,-0.1817,2.5817,3.658
10.448000,2.3530,-0.4127,2.6823,3.592
10.449000,2.1091,-0.5631,2.8202,3.566
10.449000,1.8490,-0.6608,2.9169,3.516
10.450000,1.5843,-0.7198,2.9523,3.427
10.450000,1.3199,-0.7455,2.9199,3.290
10.451000,1.0689,-0.7513,2.8149,3.103
10.451000,0.8799,-0.7355,2.6723,2.908
10.452000,0.7549,-0.6879,2.4950,2.696
10.452000,0.7017,-0.6034,2.2731,2.454
10.456000,0.7376,-0.5040,2.0853,2.269
10.460000,0.7198,-0.5345,1.7584,1.974
10.465000,0.7386,-0.5609,1.4182,1.695
10.470000,0.7403,-0.5689,1.1450,1.477
10.475000,0.7749,-0.5379,0.9262,1.322
10.480000,0.8374,-0.4886,0.7548,1.229
10.485000,0.9119,-0.4286,0.6105,1.178
10.493000,0.9773,-0.3778,0.4909,1.157
10.495000,1.0213,-0.3248,0.3886,1.140
10.499000,1.0582,-0.2847,0.3061,1.138
10.560000,1.1126,-0.2371,0.2536,1.166
10.561000,1.1439,-0.2051,0.2174,1.182
10.562000,1.1246,-0.1766,0.1864,1.154
10.562000,1.0706,-0.1597,0.1588,1.094
10.562000,1.0186,-0.1343,0.1552,1.039
10.563000,0.9854,-0.0960,0.1728,1.005
10.563000,0.9415,-0.0721,0.2147,0.968
10.564000,0.8912,-0.0633,0.2597,0.930
10.565000,0.8326,-0.0799,0.2611,0.876
10.565000,0.7552,-0.1080,0.2560,0.805
10.566000,0.6680,-0.1268,0.2377,0.720
10.566000,0.5774,-0.1358,0.2292,0.636
10.567000,0.4949,-0.1251,0.2023,0.549
10.567000,0.4114,-0.1109,0.1732,0.460
10.573000,0.3232,-0.0938,0.1393,0.364
10.578000,0.2378,-0.0838,0.1034,0.272
10.583000,0.1828,-0.0711,0.0704,0.208
10.596000,0.1640,-0.0401,0.0502,0.176
10.598000,0.1533,-0.0191,0.0331,0.158
10.599000,0.1740,0.0070,0.0245,0.176
10.601000,0.1989,0.0432,0.0370,0.207
10.646000,0.2402,0.0810,0.0587,0.260
10.647000,0.2871,0.1137,0.0927,0.322
10.648000,0.3247,0.1294,0.1422,0.377
10.649000,0.3674,0.1428,0.1759,0.432
10.650000,0.4045,0.1460,0.2084,0.478
10.650000,0.4289,0.1284,0.2614,0.518
10.650000,0.4324,0.1091,0.3486,0.566
10.651000,0.3999,0.0976,0.4589,0.616
10.651000,0.3481,0.1010,0.5905,0.693
10.652000,0.3135,0.1184,0.7150,0.790
10.658000,0.3142,0.1457,0.8166,0.887
10.660000,0.3787,0.1848,0.8901,0.985
10.665000,0.5115,0.2319,0.9470,1.101
10.669000,0.6492,0.2742,0.9844,1.211
10.675000,0.7598,0.3052,1.0156,1.305
10.679000,0.8162,0.3310,1.0403,1.363
10.684000,0.8008,0.3376,1.0464,1.360
10.689000,0.7000,0.3352,1.0051,1.270
10.694000,0.5862,0.3718,0.9258,1.157
10.699000,0.4507,0.4294,0.8415,1.047
10.710000,0.2610,0.4880,0.7722,0.950
10.712000,0.1045,0.5293,0.6721,0.862
10.714000,-0.0057,0.5381,0.5458,0.767
10.719000,-0.0511,0.5396,0.4252,0.689
10.762000,-0.0657,0.5623,0.3461,0.664
10.763000,-0.0416,0.5987,0.3110,0.676
10.764000,0.0148,0.6419,0.3205,0.718
10.764000,0.0752,0.6814,0.3698,0.779
10.765000,0.1538,0.7222,0.4367,0.858
10.765000,0.2536,0.7654,0.5038,0.951
10.766000,0.3349,0.7832,0.5551,1.017
10.766000,0.3931,0.7693,0.5881,1.045
10.767000,0.4175,0.7578,0.6357,1.074
10.767000,0.4292,0.7608,0.7177,1.131
10.773000,0.4363,0.7505,0.7876,1.172
10.777000,0.3960,0.7361,0.8066,1.162
10.782000,0.3135,0.7085,0.7739,1.095
10.788000,0.2170,0.6612,0.7097,0.994
10.792000,0.1396,0.6199,0.6469,0.907
10.797000,0.1230,0.6179,0.5873,0.861
10.802000,0.1784,0.6529,0.5703,0.885
10.807000,0.2490,0.6856,0.5822,0.933
10.812000,0.2720,0.6895,0.6074,0.958
10.816000,0.2563,0.6900,0.6232,0.964
10.828000,0.2314,0.6961,0.6213,0.961
10.829000,0.2080,0.6863,0.6110,0.942
10.833000,0.1640,0.6448,0.4814,0.821
10.835000,0.0808,0.5840,0.2196,0.629
10.877000,0.0539,0.5244,0.4081,0.667
10.878000,0.0290,0.4668,0.6801,0.825
10.879000,0.0131,0.4277,0.8921,0.989
