time,gFx,gFy,gFz,TgF
7.956000,1.5150,-4.0825,-0.8010,4.428
7.961000,1.3893,-4.0244,-0.7014,4.315
7.967000,1.2555,-4.0234,-0.6420,4.263
7.976000,1.1024,-4.0781,-0.6235,4.270
7.977000,0.8584,-4.1362,-0.5619,4.262
7.980000,0.5676,-4.1975,-0.3671,4.252
8.024000,0.3926,-4.2202,-0.0558,4.239
8.025000,0.2365,-4.1233,0.3088,4.142
8.026000,0.0891,-3.9721,0.5729,4.014
8.026000,-0.0484,-3.8779,0.6484,3.932
8.027000,-0.1067,-4.0051,0.4838,4.036
8.027000,-0.1871,-4.3179,0.1601,4.325
8.028000,-0.4823,-4.5669,-0.1259,4.594
8.028000,-0.8746,-4.7244,-0.2980,4.814
8.029000,-1.2912,-4.8309,-0.2755,5.008
8.029000,-1.6938,-4.8685,-0.1227,5.156
8.034000,-2.0337,-4.8799,0.0587,5.287
8.039000,-2.2544,-4.8809,0.2204,5.381
8.044000,-2.3528,-4.8619,0.3659,5.414
8.048000,-2.3860,-4.8191,0.4775,5.399
8.054000,-2.4368,-4.7840,0.5729,5.399
8.059000,-2.5762,-4.7071,0.7067,5.412
8.063000,-2.6661,-4.6026,0.8637,5.389
8.068000,-2.6038,-4.5361,1.0105,5.327
8.075000,-2.6466,-4.3850,1.1545,5.250
8.078000,-2.7784,-4.1325,1.2515,5.135
8.082000,-2.7913,-3.9240,1.3128,4.991
8.121000,-2.7628,-3.7082,1.3750,4.824
8.122000,-2.7071,-3.4838,1.3855,4.624
8.123000,-2.6534,-3.2931,1.3037,4.425
8.123000,-2.6278,-3.1810,1.1323,4.279
8.124000,-2.6695,-3.1708,0.8913,4.240
8.125000,-2.7926,-3.2406,0.6557,4.328
8.125000,-2.9032,-3.3727,0.4992,4.478
8.126000,-2.9125,-3.5636,0.4374,4.623
8.126000,-2.8202,-3.7802,0.4301,4.736
8.131000,-2.6175,-3.9961,0.4279,4.796
8.137000,-2.3233,-4.2246,0.3932,4.837
8.142000,-1.9727,-4.4680,0.3139,4.894
8.147000,-1.6059,-4.6880,0.1806,4.959
8.151000,-1.1259,-4.8912,0.0138,5.019
8.157000,-0.4789,-5.1029,-0.1933,5.129
8.161000,0.2405,-5.2850,-0.4071,5.306
8.166000,0.9803,-5.4108,-0.6606,5.538
8.173000,1.7474,-5.4808,-1.0412,5.846
8.175000,2.5124,-5.4967,-1.5391,6.237
8.181000,3.2684,-5.4730,-2.1893,6.740
8.186000,3.9852,-5.4442,-2.8832,7.337
8.196000,4.5854,-5.3866,-3.4646,7.877
8.198000,5.0156,-5.2628,-3.8841,8.243
8.199000,5.2896,-5.1114,-4.1280,8.435
8.243000,5.3931,-4.9637,-4.2144,8.455
8.244000,5.3240,-4.8348,-4.1568,8.307
8.245000,5.2634,-4.7757,-4.0083,8.160
8.246000,5.2036,-4.7867,-3.8047,8.029
8.246000,5.0691,-4.8103,-3.4758,7.805
8.247000,4.9404,-4.8506,-3.1130,7.591
8.248000,4.8364,-4.8602,-2.8400,7.421
8.248000,4.7758,-4.8465,-2.6637,7.307
8.249000,4.7412,-4.8333,-2.5695,7.242
8.249000,4.6935,-4.8165,-2.5341,7.187
8.254000,4.6335,-4.7835,-2.5165,7.119
8.259000,4.5778,-4.7107,-2.4994,7.028
8.263000,4.5138,-4.6031,-2.4730,6.905
8.268000,4.4579,-4.4661,-2.4271,6.761
8.273000,4.4125,-4.2944,-2.3602,6.594
8.278000,4.4115,-4.0813,-2.2840,6.429
8.283000,4.4272,-3.8110,-2.2325,6.254
8.292000,4.4276,-3.5424,-2.1979,6.081
8.294000,4.3537,-3.3349,-2.1537,5.892
8.300000,4.1964,-3.1945,-2.1200,5.684
8.302000,4.0218,-3.1097,-2.1165,5.507
8.347000,3.8734,-3.0843,-2.0985,5.378
8.347000,3.7323,-3.0831,-2.0516,5.258
8.348000,3.5494,-3.0746,-1.9554,5.087
8.348000,3.3672,-3.0367,-1.7750,4.869
8.349000,3.2364,-2.9605,-1.5200,4.642
8.349000,3.1470,-2.8590,-1.2498,4.432
8.350000,3.1289,-2.7542,-1.0281,4.293
8.350000,3.1428,-2.6719,-0.8662,4.215
8.351000,3.1370,-2.5906,-0.7463,4.136
8.351000,3.0943,-2.4903,-0.6704,4.028
8.356000,3.0198,-2.3785,-0.6298,3.895
8.361000,2.9316,-2.2598,-0.6078,3.751
8.365000,2.8298,-2.1441,-0.5905,3.599
8.370000,2.7273,-2.0381,-0.5607,3.451
8.375000,2.6125,-1.9475,-0.5085,3.298
8.380000,2.5280,-1.8808,-0.4604,3.184
8.385000,2.4240,-1.8174,-0.4008,3.056
8.390000,2.3188,-1.7688,-0.3471,2.937
8.395000,2.2463,-1.7304,-0.3258,2.854
8.399000,2.1718,-1.6760,-0.3461,2.765
8.408000,2.1315,-1.6150,-0.3935,2.703
8.410000,2.1681,-1.5881,-0.4848,2.731
8.414000,2.2162,-1.5991,-0.5849,2.795
8.420000,2.2407,-1.6145,-0.6774,2.844
8.447000,2.2201,-1.6145,-0.7431,2.844
8.448000,2.1891,-1.5795,-0.7746,2.808
8.449000,2.1699,-1.5581,-0.7990,2.788
8.449000,2.1493,-1.5373,-0.7966,2.760
8.450000,2.1210,-1.5100,-0.7480,2.709
8.451000,2.0961,-1.4396,-0.6894,2.635
8.457000,2.0761,-1.3376,-0.6516,2.554
8.458000,2.0715,-1.2062,-0.6640,2.487
8.464000,2.1347,-1.0443,-0.7058,2.479
8.468000,2.2582,-0.8429,-0.7812,2.534
8.474000,2.3706,-0.6012,-0.8835,2.600
8.478000,2.5236,-0.3914,-1.0136,2.748
8.483000,2.7087,-0.2532,-1.1399,2.950
8.488000,2.8420,-0.1443,-1.2300,3.100
8.493000,2.9592,-0.0472,-1.2771,3.223
8.498000,3.0943,0.0158,-1.2722,3.346
8.503000,3.2185,0.0698,-1.2007,3.436
8.508000,3.3553,0.1220,-1.0664,3.523
8.512000,3.5147,0.1557,-0.9060,3.633
8.517000,3.6490,0.1877,-0.7636,3.733
8.528000,3.8277,0.1716,-0.6442,3.885
8.529000,4.0927,0.1023,-0.4679,4.121
8.532000,4.3854,0.0341,-0.2155,4.391
8.537000,4.5485,-0.0296,0.0687,4.549
8.578000,4.4821,-0.0972,0.3603,4.498
8.578000,4.2084,-0.2300,0.6059,4.258
8.579000,3.8524,-0.4701,0.7817,3.959
8.580000,3.4717,-0.7716,0.8762,3.663
8.580000,3.0674,-1.0592,0.9031,3.368
8.581000,2.6921,-1.2865,0.8664,3.107
8.581000,2.3520,-1.4728,0.7326,2.870
8.582000,2.0827,-1.6196,0.4826,2.682
8.583000,1.9174,-1.7331,0.1486,2.589
8.585000,1.8493,-1.8064,-0.2252,2.595
8.590000,1.8632,-1.8039,-0.6152,2.665
8.596000,1.9494,-1.7575,-0.9734,2.799
8.600000,2.0900,-1.7317,-1.2659,2.995
8.607000,2.2477,-1.7292,-1.4773,3.198
8.610000,2.3696,-1.7177,-1.6094,3.340
8.615000,2.4997,-1.7224,-1.7037,3.481
8.620000,2.6030,-1.7881,-1.7696,3.620
8.627000,2.6460,-1.8928,-1.8047,3.720
8.629000,2.6445,-1.9980,-1.8150,3.779
8.634000,2.6972,-2.1245,-1.8033,3.878
8.671000,2.7466,-2.3072,-1.7620,3.996
8.672000,2.7351,-2.5369,-1.6839,4.093
8.673000,2.6650,-2.7613,-1.5794,4.150
8.673000,2.5730,-2.9330,-1.4781,4.172
8.674000,2.5476,-3.1195,-1.4395,4.277
8.675000,2.5483,-3.3375,-1.4490,4.442
8.676000,2.5168,-3.5390,-1.4685,4.584
8.677000,2.5224,-3.7529,-1.5108,4.768
8.677000,2.5544,-3.9858,-1.5647,4.986
8.682000,2.5493,-4.1955,-1.6089,5.166
8.687000,2.5434,-4.3726,-1.6490,5.320
8.692000,2.5749,-4.5613,-1.7259,5.515
8.697000,2.6096,-4.7564,-1.8358,5.727
8.702000,2.6093,-4.9451,-1.9666,5.927
8.708000,2.5893,-5.1033,-2.0833,6.090
8.712000,2.5119,-5.2008,-2.1739,6.171
8.717000,2.3791,-5.2257,-2.2218,6.157
8.722000,2.2680,-5.2281,-2.2486,6.126
8.726000,2.1823,-5.2147,-2.2491,6.084
8.731000,2.1222,-5.1903,-2.2481,6.041
8.736000,2.0790,-5.1905,-2.2555,6.029
8.743000,2.0243,-5.2052,-2.2750,6.031
8.747000,1.9418,-5.2025,-2.2748,6.001
8.750000,1.8187,-5.1456,-2.2525,5.904
8.783000,1.7911,-5.0267,-2.2301,5.784
8.784000,1.9877,-4.9700,-2.2240,5.796
8.784000,2.3044,-5.0425,-2.2543,5.985
8.785000,2.5070,-5.1544,-2.3053,6.178
8.785000,2.5495,-5.2643,-2.3419,6.301
8.786000,2.3969,-5.2716,-2.2999,6.231
8.786000,2.1554,-5.1178,-2.1493,5.955
8.792000,2.0639,-4.9256,-1.9361,5.681
8.794000,2.1186,-4.7508,-1.7256,5.481
8.800000,2.2328,-4.5965,-1.5576,5.342
8.805000,2.3745,-4.4954,-1.4483,5.286
8.810000,2.4702,-4.4343,-1.3938,5.264
8.814000,2.4829,-4.4080,-1.4033,5.250
8.819000,2.4079,-4.3816,-1.4458,5.204
8.824000,2.2922,-4.3391,-1.4834,5.127
8.829000,2.1528,-4.2695,-1.5054,5.013
8.833000,2.0146,-4.2024,-1.5093,4.899
8.846000,1.8642,-4.1377,-1.5012,4.780
8.847000,1.6779,-4.0605,-1.4883,4.639
8.848000,1.4408,-3.9838,-1.4761,4.486
8.854000,1.1126,-3.9016,-1.4392,4.305
8.861000,0.7478,-3.8347,-1.3604,4.137
8.862000,0.4023,-3.7961,-1.2217,4.008
8.868000,0.1291,-3.7971,-1.0134,3.932
8.929000,-0.1277,-3.7802,-0.7018,3.847
8.929000,-0.4107,-3.6887,-0.2987,3.723
8.930000,-0.6989,-3.5175,0.1400,3.589
8.931000,-1.0338,-3.2907,0.5649,3.495
8.931000,-1.3510,-3.1237,0.9023,3.521
8.932000,-1.5551,-3.0892,0.9785,3.594
8.932000,-1.8091,-3.0904,0.9284,3.699
8.933000,-2.0869,-3.0333,0.7800,3.764
8.934000,-2.3611,-2.9044,0.5927,3.790
8.934000,-2.5379,-2.7459,0.4045,3.761
8.935000,-2.7127,-2.5701,0.2475,3.745
8.936000,-2.7608,-2.4563,0.0726,3.696
8.937000,-2.7511,-2.3631,-0.0858,3.628
8.937000,-2.7704,-2.2373,-0.2111,3.567
8.943000,-2.7865,-2.1109,-0.2995,3.509
8.946000,-2.7894,-2.0056,-0.3336,3.452
8.951000,-2.7813,-1.9602,-0.3214,3.418
8.957000,-2.7730,-1.9866,-0.3004,3.424
8.961000,-2.7686,-2.0571,-0.2975,3.462
8.966000,-2.7472,-2.1702,-0.3012,3.514
8.970000,-2.7120,-2.2947,-0.2758,3.563
8.977000,-2.6358,-2.4014,-0.2255,3.573
8.980000,-2.5142,-2.4988,-0.1666,3.549
8.984000,-2.3611,-2.5814,-0.1129,3.500
9.020000,-2.1619,-2.6556,-0.0819,3.425
9.021000,-1.9385,-2.7296,-0.0992,3.349
9.022000,-1.6921,-2.7928,-0.1671,3.270
9.022000,-1.4279,-2.8287,-0.2753,3.181
9.024000,-1.1374,-2.8370,-0.4291,3.086
9.024000,-0.8373,-2.8202,-0.5971,3.002
9.025000,-0.5448,-2.7789,-0.7653,2.933
9.025000,-0.2691,-2.7200,-0.9062,2.880
9.029000,-0.0132,-2.6685,-1.0229,2.858
9.034000,0.2165,-2.6256,-1.1213,2.863
9.040000,0.4048,-2.6031,-1.1938,2.892
9.044000,0.5481,-2.5953,-1.2463,2.931
9.048000,0.6565,-2.6019,-1.2676,2.968
9.053000,0.7444,-2.6448,-1.2722,3.028
9.058000,0.7603,-2.7598,-1.2224,3.113
9.063000,0.7449,-2.8961,-1.1081,3.189
9.067000,0.7725,-3.0343,-0.9712,3.278
9.073000,0.8543,-3.1791,-0.8396,3.397
9.078000,0.9805,-3.3095,-0.7475,3.532
9.083000,1.1304,-3.4269,-0.6743,3.671
9.087000,1.2767,-3.5414,-0.6076,3.813
9.095000,1.4222,-3.6489,-0.5368,3.953
9.096000,1.5709,-3.7431,-0.4674,4.086
9.101000,1.7072,-3.8117,-0.4150,4.197
9.138000,1.8480,-3.8552,-0.3930,4.293
9.139000,1.9879,-3.8903,-0.4098,4.388
9.140000,2.1315,-3.9084,-0.4755,4.477
9.140000,2.2795,-3.9084,-0.5575,4.559
9.141000,2.4165,-3.8969,-0.6503,4.631
9.141000,2.5529,-3.8786,-0.7421,4.702
9.142000,2.7073,-3.8801,-0.8364,4.805
9.142000,2.8757,-3.9296,-0.9397,4.959
9.145000,3.0547,-4.0786,-1.0517,5.203
9.151000,3.2149,-4.3147,-1.1496,5.502
9.156000,3.3370,-4.5789,-1.2224,5.796
9.161000,3.4329,-4.8685,-1.2488,6.087
9.165000,3.4319,-5.1414,-1.2312,6.303
9.170000,3.2850,-5.3221,-1.1518,6.359
9.175000,3.1226,-5.4239,-1.0466,6.345
9.180000,3.0884,-5.5016,-0.9731,6.384
9.185000,3.1526,-5.5428,-0.9250,6.443
9.196000,3.2478,-5.4686,-0.9194,6.426
9.197000,3.3406,-5.2472,-0.9673,6.295
9.199000,3.4400,-4.9559,-1.0898,6.130
9.204000,3.5513,-4.6558,-1.2351,5.984
9.248000,3.6261,-4.3621,-1.3584,5.833
9.248000,3.6405,-4.0551,-1.4263,5.633
9.249000,3.5936,-3.7341,-1.4505,5.382
9.249000,3.5294,-3.4291,-1.4180,5.121
9.250000,3.4940,-3.1608,-1.3648,4.905
9.250000,3.4568,-2.9208,-1.2979,4.708
9.251000,3.4097,-2.6964,-1.2234,4.516
9.251000,3.3641,-2.4986,-1.1540,4.346
9.251000,3.3304,-2.3321,-1.1006,4.212
9.254000,3.2622,-2.1851,-1.0491,4.064
9.264000,3.1521,-2.0396,-0.9880,3.882
9.264000,3.0276,-1.9138,-0.9182,3.698
9.267000,2.8999,-1.8039,-0.8388,3.517
9.282000,2.7263,-1.6784,-0.7346,3.285
9.283000,2.5363,-1.5290,-0.6052,3.023
9.284000,2.3754,-1.3659,-0.4567,2.778
9.288000,2.2538,-1.1930,-0.2892,2.566
9.299000,2.1362,-1.0070,-0.1207,2.365
9.299000,2.0241,-0.8170,0.0250,2.183
9.302000,1.9521,-0.6417,0.1327,2.059
9.356000,1.9035,-0.5033,0.1918,1.978
9.358000,1.8356,-0.3819,0.2162,1.887
9.359000,1.7728,-0.2803,0.2060,1.807
9.359000,1.7113,-0.2193,0.1781,1.734
9.360000,1.6351,-0.1670,0.1378,1.649
9.360000,1.5668,-0.1048,0.0719,1.572
9.360000,1.5282,-0.0433,-0.0277,1.529
9.361000,1.5123,0.0029,-0.1469,1.519
9.361000,1.4855,0.0378,-0.2987,1.516
9.362000,1.4510,0.0371,-0.4819,1.529
9.362000,1.3270,0.0544,-0.6652,1.485
9.363000,1.1309,0.0883,-0.8798,1.436
9.365000,0.9144,0.1184,-1.1316,1.460
9.370000,0.6614,0.1362,-1.3560,1.515
9.374000,0.3721,0.1841,-1.5230,1.579
9.380000,-0.0042,0.2688,-1.6590,1.681
9.384000,-0.4764,0.3276,-1.8406,1.929
9.389000,-1.0060,0.3457,-2.0638,2.322
9.394000,-1.4055,0.2783,-2.3429,2.746
9.399000,-1.5864,0.1638,-2.5880,3.040
9.404000,-1.6040,0.0710,-2.7624,3.195
9.440000,-1.4631,0.0429,-2.8571,3.210
9.441000,-1.1803,0.1023,-2.8254,3.064
9.442000,-0.7931,0.2336,-2.6811,2.806
9.443000,-0.3316,0.4075,-2.4825,2.538
9.443000,0.1394,0.6214,-2.2833,2.370
9.444000,0.5823,0.8519,-2.0909,2.332
9.445000,0.9930,1.0518,-1.9442,2.423
9.445000,1.3353,1.1749,-1.8426,2.561
9.448000,1.5912,1.2044,-1.7881,2.680
9.453000,1.7250,1.1400,-1.7522,2.710
9.458000,1.7435,1.0040,-1.7105,2.641
9.463000,1.6615,0.8030,-1.6678,2.487
9.468000,1.5091,0.5391,-1.5882,2.256
9.472000,1.3377,0.2231,-1.4795,2.007
9.477000,1.1651,-0.1158,-1.3186,1.763
9.483000,0.9720,-0.4403,-1.0725,1.513
9.487000,0.7942,-0.7308,-0.7436,1.311
9.492000,0.6402,-0.9809,-0.3588,1.225
9.497000,0.5042,-1.1481,0.0814,1.257
9.502000,0.4031,-1.1933,0.5541,1.376
9.514000,0.3794,-1.1469,1.0049,1.571
9.515000,0.4424,-1.0414,1.3682,1.775
9.518000,0.5662,-0.9252,1.5943,1.928
9.522000,0.7725,-0.8356,1.6602,2.013
9.560000,1.1107,-0.8468,1.5411,2.080
9.561000,1.5377,-0.9718,1.2715,2.219
9.562000,2.0060,-1.1818,0.8957,2.495
9.563000,2.4885,-1.4914,0.4660,2.938
9.563000,2.8755,-1.8735,0.0878,3.433
9.564000,2.9705,-2.2376,-0.2462,3.727
9.564000,2.7134,-2.4375,-0.5014,3.682
9.565000,2.3037,-2.4969,-0.7009,3.469
9.565000,2.1047,-2.5689,-0.8217,3.421
9.569000,2.1738,-2.6759,-0.8535,3.552
9.575000,2.4389,-2.7826,-0.7988,3.785
9.580000,2.8428,-2.9203,-0.6921,4.134
9.585000,3.2649,-3.1232,-0.5805,4.555
9.589000,3.6173,-3.4140,-0.5195,5.001
9.594000,3.8172,-3.6855,-0.5632,5.336
9.600000,3.8895,-3.8684,-0.7238,5.533
9.604000,3.9435,-4.0319,-1.0097,5.729
9.615000,3.9979,-4.2117,-1.3445,5.961
9.616000,3.9816,-4.3696,-1.6773,6.145
9.619000,3.9435,-4.5110,-1.9969,6.316
9.623000,3.9166,-4.6617,-2.2936,6.506
9.662000,3.8946,-4.7962,-2.5663,6.690
9.663000,3.8846,-4.8860,-2.7785,6.833
9.663000,3.8856,-4.9114,-2.9311,6.915
9.664000,3.8939,-4.8702,-3.0261,6.931
9.664000,3.9481,-4.7930,-3.0573,6.922
9.665000,4.0170,-4.7088,-3.0624,6.906
9.666000,4.0177,-4.6228,-3.0192,6.828
9.666000,3.9545,-4.5410,-2.9172,6.691
9.667000,3.8656,-4.4812,-2.7860,6.541
9.672000,3.7301,-4.4331,-2.6537,6.372
9.677000,3.5447,-4.3647,-2.5177,6.161
9.682000,3.3672,-4.2761,-2.3922,5.945
9.686000,3.2014,-4.1787,-2.2833,5.738
9.692000,3.0112,-4.0656,-2.1925,5.514
9.696000,2.8179,-3.9309,-2.1405,5.289
9.701000,2.6203,-3.8056,-2.1407,5.092
9.706000,2.4167,-3.6928,-2.1790,4.922
9.711000,2.1679,-3.5990,-2.2440,4.763
9.717000,1.8793,-3.5116,-2.2823,4.590
9.722000,1.5484,-3.4071,-2.2743,4.379
9.738000,1.1441,-3.2887,-2.2540,4.148
9.739000,0.6643,-3.1798,-2.2230,3.936
9.741000,0.1333,-3.0787,-2.1935,3.783
9.742000,-0.4176,-2.9549,-2.1485,3.677
9.787000,-0.8805,-2.8192,-2.0672,3.605
9.788000,-1.1828,-2.7000,-1.9444,3.531
9.789000,-1.3513,-2.5928,-1.7615,3.413
9.790000,-1.4221,-2.4725,-1.4854,3.216
9.790000,-1.4585,-2.3199,-1.1265,2.963
9.791000,-1.4572,-2.1531,-0.7424,2.704
9.792000,-1.4196,-2.0051,-0.3534,2.482
9.793000,-1.3884,-1.8686,-0.0292,2.328
9.794000,-1.4538,-1.7322,0.1710,2.268
9.794000,-1.5803,-1.6330,0.2343,2.285
9.795000,-1.7368,-1.5468,0.1771,2.332
9.800000,-1.9219,-1.4785,0.0844,2.426
9.804000,-2.1260,-1.4526,0.0346,2.575
9.810000,-2.2964,-1.4731,0.0206,2.728
9.814000,-2.4188,-1.4958,0.0905,2.845
9.819000,-2.4725,-1.4855,0.2106,2.892
9.824000,-2.4996,-1.4675,0.3586,2.921
9.831000,-2.4717,-1.4423,0.5251,2.910
9.834000,-2.4256,-1.4267,0.6784,2.895
9.838000,-2.3621,-1.4016,0.8476,2.874
9.869000,-2.2618,-1.3544,1.0205,2.827
9.869000,-2.1294,-1.2995,1.1711,2.756
9.870000,-1.9800,-1.2438,1.2800,2.666
9.870000,-1.8127,-1.2016,1.3357,2.552
9.871000,-1.6450,-1.1772,1.3220,2.417
9.871000,-1.5046,-1.1708,1.2271,2.267
9.872000,-1.4267,-1.1862,1.0491,2.131
9.877000,-1.4243,-1.2201,0.8318,2.052
9.882000,-1.4668,-1.2829,0.5959,2.038
9.887000,-1.4961,-1.3950,0.3959,2.083
9.892000,-1.5114,-1.5434,0.2331,2.173
9.897000,-1.5439,-1.6875,0.1286,2.291
9.902000,-1.5713,-1.8459,0.0768,2.425
9.907000,-1.6152,-1.9863,0.1098,2.563
9.912000,-1.6633,-2.0881,0.2421,2.681
9.917000,-1.6743,-2.1441,0.4716,2.761
9.921000,-1.5739,-2.1841,0.7360,2.791
9.928000,-1.3991,-2.2190,0.9717,2.797
9.931000,-1.2326,-2.2542,1.1287,2.806
9.936000,-1.0983,-2.3040,1.1819,2.813
9.941000,-0.9965,-2.3770,1.1245,2.812
9.954000,-0.9384,-2.4854,0.9499,2.821
9.955000,-0.8903,-2.6155,0.6911,2.848
9.956000,-0.7758,-2.7855,0.4025,2.919
10.020000,-0.5853,-2.9759,0.1220,3.035
10.020000,-0.3311,-3.1820,-0.1581,3.203
10.021000,-0.0577,-3.4162,-0.4723,3.449
10.022000,0.1508,-3.6640,-0.8193,3.758
10.022000,0.3391,-3.9086,-1.1475,4.088
10.023000,0.5215,-4.1504,-1.4216,4.418
10.023000,0.7332,-4.3225,-1.5899,4.664
10.024000,0.9866,-4.4417,-1.7300,4.868
10.024000,1.2694,-4.5684,-1.8431,5.087
10.025000,1.5543,-4.6895,-1.9222,5.301
10.025000,1.8300,-4.7791,-1.9842,5.489
10.026000,2.0949,-4.8387,-2.0042,5.641
10.027000,2.3439,-4.8851,-2.0035,5.777
10.027000,2.5522,-4.9412,-2.0023,5.911
10.028000,2.6904,-5.0111,-2.0291,6.039
10.033000,2.7539,-5.0819,-2.0973,6.149
10.038000,2.7666,-5.1417,-2.1651,6.227
10.046000,2.7783,-5.1776,-2.2442,6.290
10.048000,2.8171,-5.1969,-2.3187,6.350
10.052000,2.8694,-5.1917,-2.3617,6.385
10.057000,2.9163,-5.1693,-2.3832,6.396
10.081000,2.9573,-5.1461,-2.3785,6.394
10.082000,3.0000,-5.1209,-2.3580,6.386
10.082000,3.0349,-5.0892,-2.3453,6.373
10.083000,3.0801,-5.0391,-2.3351,6.351
10.083000,3.1087,-4.9525,-2.3302,6.294
10.086000,3.1363,-4.8440,-2.3148,6.218
10.092000,3.1646,-4.7173,-2.2906,6.125
10.097000,3.1848,-4.5740,-2.2394,6.007
10.101000,3.1746,-4.4126,-2.1620,5.850
10.106000,3.1634,-4.2351,-2.0748,5.679
10.111000,3.1675,-4.0322,-2.0267,5.514
10.117000,3.1741,-3.8200,-2.0452,5.371
10.121000,3.1573,-3.6108,-2.1082,5.239
10.128000,3.1270,-3.3930,-2.1710,5.099
10.132000,3.0877,-3.1725,-2.2201,4.952
10.136000,3.0393,-2.9569,-2.2359,4.794
10.141000,2.9800,-2.7432,-2.2059,4.612
10.146000,2.9001,-2.5513,-2.1510,4.421
10.151000,2.7725,-2.4036,-2.0521,4.204
10.156000,2.6018,-2.2910,-1.8956,3.951
10.171000,2.4594,-2.1753,-1.6597,3.679
10.173000,2.4665,-2.2976,-1.1521,3.562
10.175000,2.1764,-2.5923,0.0180,3.385
10.176000,1.2779,-2.0859,0.0976,2.448
10.217000,0.6131,-1.7671,-0.1368,1.875
10.218000,2.0495,-1.9597,-0.8769,2.968
10.219000,3.9379,-1.9482,-2.0951,4.867
10.219000,4.9536,-1.2328,-3.1511,5.999
10.220000,4.9868,-0.4124,-4.2598,6.571
10.220000,4.0218,-0.2105,-4.4159,5.977
10.221000,2.7944,-0.3392,-3.2233,4.279
10.221000,1.8795,-0.4749,-1.7994,2.645
10.222000,1.3031,-0.6222,-0.7038,1.606
10.223000,1.0049,-0.6986,0.4152,1.292
10.229000,0.8579,-0.7142,1.6348,1.980
10.234000,0.9195,-0.6617,2.6554,2.887
10.238000,1.1546,-0.5116,3.3376,3.569
10.244000,1.4706,-0.2137,3.6802,3.969
10.248000,1.8139,0.1328,3.5449,3.984
10.253000,2.2800,0.2915,2.8935,3.695
10.258000,2.8137,0.1172,1.9364,3.418
10.263000,3.0926,-0.1658,0.9487,3.239
10.267000,2.9697,-0.2899,0.1044,2.986
10.272000,2.6579,-0.2945,-0.5033,2.721
10.286000,2.4174,-0.3358,-0.8647,2.589
10.288000,2.1835,-0.4195,-1.0288,2.450
10.289000,1.8998,-0.4547,-1.0342,2.210
10.292000,1.7450,-0.5519,-0.9402,2.058
10.331000,1.7584,-0.8082,-0.8015,2.095
10.332000,1.7809,-1.0971,-0.6100,2.179
10.332000,1.8073,-1.4030,-0.3739,2.318
10.333000,1.8329,-1.7741,-0.0614,2.552
10.333000,1.7694,-2.1465,0.2892,2.797
10.334000,1.5665,-2.4082,0.6306,2.941
10.335000,1.2747,-2.5621,0.9133,3.004
10.335000,0.9502,-2.6312,1.1038,3.007
10.336000,0.6240,-2.6292,1.1851,2.951
10.340000,0.3743,-2.6146,1.1479,2.880
10.346000,0.1184,-2.5762,1.0393,2.780
10.351000,-0.1651,-2.4898,0.8989,2.652
10.355000,-0.3954,-2.3811,0.7695,2.533
10.360000,-0.5272,-2.2720,0.6638,2.425
10.365000,-0.5636,-2.1680,0.5693,2.311
10.369000,-0.5323,-2.0801,0.4750,2.199
10.374000,-0.5130,-1.9768,0.3647,2.075
10.381000,-0.4710,-1.8161,0.2594,1.894
10.385000,-0.3285,-1.6318,0.1718,1.673
10.390000,-0.1299,-1.4663,0.0800,1.474
10.404000,0.0876,-1.2939,-0.0131,1.297
10.406000,0.2978,-1.1042,-0.1163,1.150
10.408000,0.5010,-0.9313,-0.2628,1.090
10.409000,0.6902,-0.7865,-0.4277,1.130
10.452000,0.8472,-0.6915,-0.5812,1.238
10.453000,0.9366,-0.6483,-0.7011,1.338
10.453000,0.9793,-0.6329,-0.7919,1.410
10.454000,0.9617,-0.6268,-0.8606,1.435
10.455000,0.8995,-0.6268,-0.9160,1.429
10.455000,0.8265,-0.6351,-0.9682,1.423
10.456000,0.7700,-0.6869,-0.9819,1.424
10.456000,0.7031,-0.7509,-0.9492,1.400
10.457000,0.6055,-0.7921,-0.8576,1.315
10.457000,0.4937,-0.7848,-0.7304,1.180
10.463000,0.4253,-0.7430,-0.5910,1.040
10.467000,0.4072,-0.6905,-0.4518,0.920
10.472000,0.4128,-0.6417,-0.3358,0.834
10.478000,0.4121,-0.5924,-0.2460,0.762
10.482000,0.3972,-0.5531,-0.1976,0.709
10.487000,0.3713,-0.5279,-0.1950,0.674
10.491000,0.3464,-0.4925,-0.2186,0.641
10.498000,0.3157,-0.4339,-0.2555,0.594
10.502000,0.2969,-0.3507,-0.2985,0.548
10.507000,0.3044,-0.2547,-0.3275,0.515
10.522000,0.3306,-0.1495,-0.3659,0.515
10.524000,0.3537,-0.0655,-0.4067,0.543
10.525000,0.3774,-0.0069,-0.4443,0.583
10.526000,0.3843,0.0212,-0.4782,0.614
10.583000,0.4011,0.0329,-0.5048,0.646
10.584000,0.4075,0.0261,-0.5075,0.651
10.585000,0.3892,0.0048,-0.4955,0.630
10.585000,0.3757,-0.0276,-0.4555,0.591
10.586000,0.3735,-0.0660,-0.3871,0.542
10.586000,0.3603,-0.0906,-0.2941,0.474
10.586000,0.3528,-0.1099,-0.2081,0.424
10.587000,0.3652,-0.1216,-0.1464,0.412
10.587000,0.3935,-0.1282,-0.1193,0.431
10.588000,0.4355,-0.1199,-0.1288,0.470
10.588000,0.4932,-0.0975,-0.1830,0.535
