time,gFx,gFy,gFz,TgF
5.390000,1.8832,0.7239,-0.0663,2.019
5.391000,1.9723,0.8545,0.1845,2.157
5.391000,2.0043,0.9822,0.4181,2.271
5.392000,1.9645,1.1104,0.5861,2.331
5.392000,1.8463,1.2371,0.6521,2.316
5.393000,1.6654,1.3241,0.6257,2.218
5.394000,1.4586,1.3839,0.5546,2.086
5.400000,1.2415,1.4249,0.4689,1.947
5.404000,1.0501,1.4447,0.4042,1.831
5.408000,0.9046,1.4459,0.3905,1.750
5.413000,0.7805,1.4532,0.4548,1.711
5.418000,0.6619,1.4847,0.5800,1.726
5.423000,0.5628,1.5170,0.7453,1.781
5.428000,0.4856,1.5367,0.9326,1.862
5.436000,0.4661,1.5370,1.0994,1.946
5.438000,0.4697,1.5301,1.2446,2.028
5.443000,0.5122,1.5206,1.3504,2.097
5.462000,0.6033,1.5062,1.3999,2.143
5.463000,0.7078,1.4940,1.3933,2.162
5.463000,0.8291,1.4776,1.3130,2.144
5.464000,0.9607,1.4828,1.2085,2.141
5.473000,1.0889,1.4967,1.0774,2.142
5.474000,1.2115,1.4964,0.9182,2.133
5.476000,1.3184,1.4755,0.7434,2.114
5.484000,1.4244,1.4364,0.5541,2.097
5.486000,1.4735,1.4161,0.3847,2.080
5.491000,1.4745,1.4164,0.2462,2.059
5.496000,1.4596,1.4276,0.1249,2.045
5.501000,1.4515,1.4212,0.0209,2.032
5.506000,1.4417,1.4042,-0.0673,2.014
5.511000,1.4354,1.3783,-0.1449,1.995
5.515000,1.4227,1.3578,-0.2208,1.979
5.521000,1.4002,1.3331,-0.2833,1.954
5.526000,1.4540,1.2972,-0.3200,1.975
5.532000,1.6239,1.2313,-0.3502,2.068
5.535000,1.8319,1.1346,-0.3715,2.187
5.541000,1.9950,1.0518,-0.3944,2.290
5.546000,2.1149,0.9996,-0.4203,2.377
5.551000,2.2228,0.9612,-0.4530,2.464
5.557000,2.3666,0.9126,-0.4948,2.584
5.561000,2.5373,0.8252,-0.5265,2.720
5.570000,2.6948,0.7117,-0.5180,2.835
5.571000,2.8520,0.5803,-0.4931,2.952
5.575000,3.0242,0.4331,-0.4582,3.089
5.579000,3.2022,0.2715,-0.4259,3.242
5.597000,3.3680,0.1084,-0.4106,3.395
5.598000,3.4903,-0.0513,-0.3803,3.511
5.598000,3.5570,-0.1944,-0.3205,3.577
5.599000,3.6129,-0.3104,-0.2379,3.634
5.604000,3.6732,-0.4080,-0.1471,3.699
5.608000,3.7467,-0.4994,-0.0570,3.780
5.613000,3.8380,-0.6061,0.0187,3.886
5.618000,3.9796,-0.7535,0.0690,4.051
5.623000,4.1513,-0.9450,0.0675,4.258
5.628000,4.3305,-1.1589,0.0280,4.483
5.634000,4.5307,-1.3683,-0.0450,4.733
5.638000,4.7368,-1.5661,-0.1400,4.991
5.643000,4.9455,-1.7458,-0.2409,5.250
5.648000,5.1059,-1.8887,-0.2777,5.451
5.656000,5.3110,-2.0183,-0.2892,5.689
5.658000,5.5818,-2.1924,-0.3112,6.005
5.662000,5.8602,-2.4239,-0.3410,6.351
5.691000,6.0387,-2.6685,-0.3439,6.611
5.692000,6.0706,-2.8888,-0.2838,6.729
5.693000,5.9085,-3.0548,-0.1784,6.654
5.693000,5.5921,-3.1092,-0.0199,6.398
5.694000,5.1545,-3.0497,0.1217,5.990
5.695000,4.6872,-2.9220,0.2284,5.528
5.697000,4.3468,-2.8106,0.2582,5.183
5.701000,4.1871,-2.7799,0.1928,5.030
5.706000,4.1740,-2.8534,0.0548,5.056
5.711000,4.2284,-2.9798,-0.1105,5.174
5.716000,4.2772,-3.0900,-0.2750,5.284
5.721000,4.2511,-3.1561,-0.4467,5.313
5.725000,4.1376,-3.1652,-0.5995,5.244
5.730000,3.9794,-3.1532,-0.7199,5.128
5.736000,3.7940,-3.1508,-0.8203,4.999
5.741000,3.5753,-3.1849,-0.9035,4.873
5.745000,3.3064,-3.2106,-0.9392,4.703
5.750000,3.0083,-3.2084,-0.9160,4.493
5.755000,2.6941,-3.1884,-0.8303,4.256
5.760000,2.3903,-3.1395,-0.6957,4.007
5.772000,2.1093,-3.0741,-0.5219,3.765
5.773000,1.8258,-2.9962,-0.2973,3.521
5.776000,1.5860,-2.8917,-0.0333,3.298
5.779000,1.4146,-2.7645,0.2074,3.112
5.803000,1.3292,-2.6441,0.3884,2.985
5.804000,1.3177,-2.5684,0.4809,2.926
5.805000,1.3272,-2.5401,0.4972,2.909
5.805000,1.3509,-2.5062,0.4799,2.887
5.806000,1.3639,-2.4429,0.4618,2.836
5.809000,1.3756,-2.3611,0.4499,2.769
5.813000,1.4198,-2.2910,0.4208,2.728
5.818000,1.5189,-2.2942,0.3598,2.775
5.823000,1.6180,-2.3765,0.2895,2.890
5.828000,1.6686,-2.4849,0.2204,3.001
5.834000,1.6317,-2.5716,0.1415,3.049
5.838000,1.4974,-2.6331,0.0697,3.030
5.843000,1.2816,-2.6712,0.0192,2.963
5.848000,1.0386,-2.7181,-0.0358,2.910
5.853000,0.8025,-2.7909,-0.1051,2.906
5.858000,0.5410,-2.8849,-0.1735,2.940
5.862000,0.2649,-2.9823,-0.2367,3.003
5.872000,-0.0648,-3.0362,-0.2648,3.048
5.874000,-0.3976,-3.0318,-0.2472,3.068
5.876000,-0.6781,-3.0167,-0.1996,3.098
5.881000,-0.8761,-3.0152,-0.1547,3.144
5.912000,-0.9823,-3.0338,-0.1154,3.191
5.913000,-1.0226,-3.0682,-0.0841,3.235
5.914000,-1.0556,-3.1097,-0.0580,3.285
5.915000,-1.1281,-3.1398,-0.0419,3.337
5.915000,-1.2802,-3.1554,-0.0463,3.406
5.916000,-1.4692,-3.1586,-0.0568,3.484
5.917000,-1.6484,-3.1942,-0.0497,3.595
5.921000,-1.7800,-3.2977,-0.0573,3.748
5.925000,-1.9119,-3.4406,-0.0990,3.937
5.930000,-2.0847,-3.5741,-0.1620,4.141
5.935000,-2.3108,-3.6437,-0.2260,4.321
5.940000,-2.4937,-3.6586,-0.2003,4.432
5.945000,-2.5059,-3.6359,-0.0770,4.416
5.950000,-2.3016,-3.6034,0.0978,4.277
5.955000,-1.9941,-3.5873,0.2421,4.111
5.959000,-1.6172,-3.5678,0.3044,3.929
5.964000,-1.2331,-3.5507,0.2904,3.770
5.970000,-0.8869,-3.5509,0.2309,3.667
5.974000,-0.5980,-3.5573,0.1449,3.610
5.980000,-0.3282,-3.5768,0.0299,3.592
5.989000,-0.0596,-3.6210,-0.1364,3.624
5.992000,0.2278,-3.6918,-0.3173,3.712
5.995000,0.5327,-3.7895,-0.4853,3.857
5.998000,0.8807,-3.8872,-0.6125,4.032
6.034000,1.2701,-3.9738,-0.6867,4.228
6.035000,1.6923,-4.0695,-0.7026,4.463
6.036000,2.1435,-4.1675,-0.6735,4.735
6.036000,2.6325,-4.2959,-0.6418,5.079
6.037000,3.1114,-4.4509,-0.5995,5.464
6.038000,3.5391,-4.5808,-0.5781,5.818
6.038000,3.9869,-4.6580,-0.6384,6.164
6.039000,4.5451,-4.6355,-0.7692,6.537
6.043000,5.2893,-4.5540,-0.9590,7.045
6.048000,6.1175,-4.4517,-1.1999,7.660
6.054000,6.8678,-4.3276,-1.4893,8.253
6.057000,7.3930,-4.1938,-1.8082,8.690
6.062000,7.5957,-4.0486,-2.1146,8.863
6.067000,7.4629,-3.8857,-2.3297,8.730
6.072000,7.1403,-3.7521,-2.4034,8.417
6.076000,6.8383,-3.7057,-2.3370,8.121
6.082000,6.6207,-3.7328,-2.2040,7.914
6.090000,6.5048,-3.7729,-2.0616,7.797
6.091000,6.4735,-3.7829,-1.9327,7.743
6.099000,6.4601,-3.7465,-1.8121,7.685
6.129000,6.3988,-3.6613,-1.7095,7.568
6.130000,6.2928,-3.5434,-1.6197,7.401
6.131000,6.1790,-3.4157,-1.5564,7.230
6.132000,6.0689,-3.2838,-1.5171,7.065
6.132000,5.9703,-3.1539,-1.5003,6.917
6.133000,5.8675,-3.0333,-1.5139,6.776
6.133000,5.7642,-2.9005,-1.5364,6.633
6.137000,5.6756,-2.7696,-1.5161,6.495
6.140000,5.5911,-2.6683,-1.4116,6.354
6.145000,5.4671,-2.5919,-1.2222,6.173
6.150000,5.3093,-2.5096,-0.9885,5.955
6.154000,5.1846,-2.3987,-0.7158,5.757
6.159000,5.0962,-2.2295,-0.4128,5.578
6.164000,4.9885,-2.0010,-0.1034,5.376
6.169000,4.8122,-1.7685,0.1713,5.130
6.174000,4.5685,-1.5734,0.3705,4.846
6.178000,4.3239,-1.4081,0.5065,4.576
6.184000,4.1434,-1.2397,0.6093,4.368
6.189000,4.0365,-1.0680,0.6538,4.226
6.194000,3.9510,-0.9096,0.6525,4.107
6.198000,3.8465,-0.7709,0.6108,3.970
6.204000,3.7017,-0.6446,0.5866,3.803
6.208000,3.5755,-0.5179,0.6279,3.667
6.213000,3.4925,-0.3460,0.7663,3.592
6.221000,3.4708,-0.1338,0.9382,3.598
6.225000,3.5301,0.0913,1.0662,3.689
6.227000,3.6317,0.3049,1.1245,3.814
6.232000,3.7647,0.5217,1.1123,3.960
6.252000,3.9154,0.7305,1.0251,4.113
6.254000,3.9921,0.9302,0.8818,4.193
6.254000,3.9427,1.1011,0.7148,4.156
6.255000,3.8031,1.2266,0.5529,4.034
6.257000,3.6378,1.2884,0.4313,3.883
6.261000,3.4537,1.2630,0.3705,3.696
6.267000,3.2351,1.1641,0.3840,3.460
6.272000,2.9504,1.0377,0.4753,3.164
6.277000,2.6189,0.9329,0.6240,2.849
6.281000,2.3227,0.8636,0.8374,2.616
6.286000,2.1330,0.8372,1.1682,2.572
6.291000,2.0644,0.8343,1.5743,2.727
6.296000,2.0483,0.8511,1.9708,2.967
6.305000,2.0815,0.8824,2.2694,3.203
6.306000,2.1701,0.9258,2.4196,3.379
6.311000,2.3686,0.9681,2.4074,3.513
6.315000,2.6115,1.0218,2.1864,3.556
6.339000,2.6946,1.1732,1.8223,3.458
6.340000,2.6682,1.4376,1.4095,3.343
6.340000,2.7598,1.6635,1.0207,3.380
6.341000,3.0044,1.7648,0.6897,3.552
6.342000,3.2698,1.7587,0.4289,3.737
6.345000,3.4388,1.6691,0.2272,3.829
6.351000,3.4713,1.5465,0.0773,3.801
6.355000,3.3611,1.4271,-0.0316,3.652
6.360000,3.1551,1.3123,-0.1012,3.419
6.365000,2.9583,1.1798,-0.1117,3.187
6.370000,2.8364,1.0279,-0.0638,3.018
6.375000,2.8074,0.8772,0.0011,2.941
6.379000,2.8586,0.7232,0.0614,2.949
6.385000,2.9673,0.5794,0.0936,3.025
6.389000,3.1407,0.4409,0.0712,3.172
6.395000,3.3702,0.2805,-0.0123,3.382
6.399000,3.6114,0.0991,-0.1190,3.615
6.404000,3.8334,-0.0923,-0.2103,3.840
6.410000,4.0079,-0.2962,-0.2848,4.029
6.414000,4.1652,-0.5238,-0.3473,4.212
6.427000,4.3039,-0.7804,-0.4132,4.394
6.429000,4.4274,-1.0492,-0.4960,4.577
6.430000,4.5615,-1.3256,-0.5492,4.782
6.432000,4.7070,-1.6171,-0.5600,5.008
6.466000,4.9011,-1.9062,-0.5129,5.284
6.467000,5.2114,-2.2014,-0.4140,5.672
6.467000,5.6683,-2.5433,-0.2445,6.217
6.468000,6.2882,-3.0111,-0.0634,6.972
6.468000,7.0283,-3.6515,0.0568,7.920
6.469000,7.7305,-4.4414,0.1117,8.916
6.469000,7.9939,-5.3050,0.1789,9.596
6.472000,7.9939,-6.1113,0.3354,10.068
6.476000,7.9939,-6.7969,0.4775,10.504
6.481000,7.9939,-7.3665,0.4531,10.880
6.489000,7.9939,-7.7816,0.1598,11.157
6.492000,7.8482,-7.9962,-0.3776,11.211
6.495000,7.1975,-7.9962,-1.0168,10.806
6.515000,6.4825,-7.9962,-1.5891,10.416
6.516000,5.8111,-7.8634,-1.9127,9.963
6.516000,5.2268,-7.5726,-1.9935,9.415
6.517000,4.7663,-7.2210,-1.9556,8.870
6.527000,4.3769,-6.8247,-1.8128,8.308
6.529000,4.0971,-6.4558,-1.5535,7.802
6.529000,3.9122,-6.1552,-1.2322,7.397
6.553000,3.7669,-5.8878,-0.8957,7.047
6.555000,3.6073,-5.6327,-0.5903,6.715
6.555000,3.4139,-5.4252,-0.3683,6.420
6.556000,3.1951,-5.2706,-0.2233,6.167
6.556000,3.0303,-5.1297,-0.1559,5.960
6.559000,2.8166,-5.0023,-0.0866,5.741
6.564000,2.5981,-4.9117,-0.0673,5.557
6.578000,2.3427,-4.8262,-0.0299,5.365
6.579000,2.0509,-4.7508,0.0216,5.175
6.580000,1.7789,-4.6851,0.0595,5.012
6.591000,1.5358,-4.6175,0.0529,4.866
6.592000,1.3209,-4.5474,-0.0223,4.735
6.594000,1.0999,-4.4815,-0.1112,4.616
6.598000,0.9063,-4.4309,-0.1603,4.525
6.605000,0.7522,-4.3960,-0.1493,4.462
6.608000,0.5955,-4.3752,-0.1024,4.417
6.613000,0.4311,-4.3379,-0.0533,4.360
6.618000,0.2561,-4.2834,-0.0160,4.291
6.623000,0.1059,-4.2344,-0.0033,4.236
6.628000,0.0131,-4.1992,-0.0172,4.199
6.632000,-0.0223,-4.1770,-0.0419,4.177
6.641000,-0.0679,-4.1394,-0.0726,4.141
6.642000,-0.1602,-4.0605,-0.0875,4.065
6.647000,-0.2928,-3.9328,-0.0587,3.944
6.652000,-0.4388,-3.7885,0.0136,3.814
6.657000,-0.5545,-3.6691,0.1156,3.713
6.661000,-0.6527,-3.5832,0.1972,3.647
6.666000,-0.7626,-3.4950,0.2511,3.586
6.681000,-0.8671,-3.3898,0.3075,3.512
6.683000,-0.9787,-3.2936,0.3837,3.457
6.683000,-1.0964,-3.2233,0.4338,3.432
6.688000,-1.2328,-3.1884,0.4360,3.446
6.691000,-1.3637,-3.2169,0.4284,3.520
6.696000,-1.4836,-3.3248,0.4555,3.669
6.701000,-1.6313,-3.4423,0.4953,3.841
6.706000,-1.7661,-3.5028,0.5185,3.957
6.710000,-1.8608,-3.4992,0.5673,4.004
6.715000,-1.8801,-3.5004,0.5986,4.018
6.721000,-1.8811,-3.5050,0.5905,4.022
6.726000,-1.8811,-3.4731,0.5341,3.986
6.730000,-1.8362,-3.3871,0.4286,3.877
6.739000,-1.6784,-3.3073,0.2245,3.716
6.741000,-1.4477,-3.2797,-0.0707,3.586
6.745000,-1.2516,-3.2836,-0.3898,3.536
6.749000,-1.1069,-3.2960,-0.6686,3.541
6.771000,-0.9821,-3.3578,-0.8579,3.602
6.772000,-0.8563,-3.4743,-0.9218,3.695
6.773000,-0.6779,-3.5834,-0.8774,3.751
6.773000,-0.4334,-3.6449,-0.7739,3.751
6.774000,-0.0919,-3.6760,-0.6608,3.736
6.779000,0.3183,-3.7199,-0.6034,3.782
6.783000,0.7161,-3.7695,-0.5070,3.870
6.788000,1.3116,-3.7641,-0.4245,4.009
6.793000,2.1235,-3.6955,-0.5248,4.294
6.798000,3.1822,-3.5150,-0.8357,4.815
6.803000,4.4045,-3.2003,-1.2896,5.595
6.809000,5.6480,-2.7406,-1.8516,6.545
6.813000,6.7238,-2.1834,-2.4796,7.492
6.819000,7.3684,-1.6462,-3.0002,8.124
6.823000,7.4888,-1.2082,-3.2417,8.249
6.828000,7.2153,-0.9020,-3.0886,7.900
6.832000,6.4029,-0.7377,-2.4188,6.884
6.838000,5.9339,-0.7252,-1.8191,6.249
6.842000,5.4649,-0.8414,-1.3284,5.687
6.847000,4.9492,-0.9777,-0.9096,5.126
6.858000,4.4247,-1.0600,-0.5859,4.587
6.859000,3.9852,-1.0998,-0.4499,4.159
6.862000,3.7708,-1.1249,-0.5229,3.970
6.866000,3.7904,-1.1430,-0.7512,4.030
6.896000,3.9796,-1.1593,-1.0527,4.277
6.897000,4.2670,-1.1540,-1.3745,4.629
6.897000,4.5812,-1.0639,-1.6404,4.981
6.898000,4.8383,-0.9132,-1.8465,5.259
6.898000,4.9770,-0.7814,-1.9481,5.402
6.899000,4.9751,-0.6654,-1.9493,5.385
6.903000,4.8759,-0.5501,-1.8812,5.255
6.906000,4.7509,-0.4212,-1.7420,5.078
6.911000,4.7514,-0.2286,-1.6001,5.019
6.915000,4.7507,-0.0086,-1.4759,4.975
6.921000,4.5275,0.1574,-1.3413,4.725
6.926000,4.1303,0.2173,-1.1152,4.284
6.930000,3.6348,0.1919,-0.8449,3.737
6.936000,3.0596,0.1296,-0.5239,3.107
6.940000,2.4797,0.0769,-0.1483,2.485
6.945000,1.9889,0.0671,0.2628,2.007
6.949000,1.6459,0.0859,0.6799,1.783
6.955000,1.4242,0.1159,1.0369,1.765
6.960000,1.2630,0.1716,1.3294,1.842
6.964000,1.1375,0.2563,1.5545,1.943
6.975000,1.0340,0.3767,1.7086,2.032
6.976000,0.9427,0.5169,1.8028,2.099
6.979000,0.8643,0.6343,1.8509,2.139
6.985000,0.8077,0.7244,1.8604,2.154
7.017000,0.7652,0.7886,1.8480,2.150
7.018000,0.7390,0.8260,1.7911,2.106
7.019000,0.7705,0.8545,1.6768,2.034
7.021000,0.8489,0.8794,1.4903,1.927
7.021000,0.9231,0.9134,1.2402,1.796
7.022000,0.9546,0.9515,0.9560,1.652
7.023000,0.9458,0.9986,0.6975,1.542
7.023000,0.9266,1.0570,0.4916,1.489
7.027000,0.9522,1.1395,0.3507,1.526
7.032000,1.0452,1.2337,0.2812,1.641
7.038000,1.1771,1.3299,0.3088,1.803
7.042000,1.3285,1.4274,0.4477,2.001
7.047000,1.5087,1.5187,0.6582,2.240
7.052000,1.6793,1.6007,0.9101,2.492
7.057000,1.8612,1.6525,1.1494,2.742
7.061000,2.0356,1.6793,1.3616,2.969
7.066000,2.1850,1.6991,1.5186,3.157
7.086000,2.2744,1.7387,1.5982,3.279
7.087000,2.3159,1.7711,1.5684,3.311
7.087000,2.3447,1.7829,1.4302,3.274
7.088000,2.3759,1.7655,1.2229,3.203
7.091000,2.4025,1.7262,1.0141,3.127
7.095000,2.4218,1.6911,0.8701,3.079
7.101000,2.4565,1.6915,0.7824,3.083
7.106000,2.5495,1.6693,0.7248,3.132
7.111000,2.7229,1.5668,0.7065,3.220
7.116000,2.9268,1.4078,0.7551,3.334
7.121000,3.0689,1.2528,0.8508,3.422
7.126000,3.1660,1.1412,0.9534,3.498
7.130000,3.2405,1.0635,1.0300,3.563
7.136000,3.3208,0.9905,1.0696,3.627
7.140000,3.4339,0.9051,1.0557,3.705
7.145000,3.6075,0.7989,0.9692,3.820
7.150000,3.7972,0.6936,0.7900,3.940
7.155000,3.9918,0.5955,0.5341,4.071
7.159000,4.1984,0.4912,0.2585,4.235
7.164000,4.4115,0.3633,0.0026,4.426
7.176000,4.6340,0.2041,-0.2277,4.644
7.177000,4.8816,0.0307,-0.4482,4.902
7.179000,5.1746,-0.1556,-0.6349,5.216
7.183000,5.5178,-0.3848,-0.7924,5.588
7.216000,5.8887,-0.6661,-0.9187,5.997
7.217000,6.2691,-0.9892,-1.0136,6.427
7.217000,6.5983,-1.3268,-1.0991,6.820
7.218000,6.8549,-1.6557,-1.1855,7.151
7.219000,7.0468,-1.9834,-1.2483,7.426
7.220000,7.1357,-2.3142,-1.2651,7.608
7.220000,7.1096,-2.6287,-1.2246,7.678
7.224000,7.0041,-2.9039,-1.1235,7.665
7.228000,6.8805,-3.1500,-1.0073,7.634
7.233000,6.8283,-3.4477,-0.8989,7.702
7.239000,6.7653,-3.8137,-0.8161,7.809
7.243000,6.5480,-4.1391,-0.8042,7.788
7.247000,6.1705,-4.2954,-0.8022,7.561
7.252000,5.7820,-4.2688,-0.7836,7.230
7.256000,5.4966,-4.1482,-0.7099,6.923
7.261000,5.3589,-4.0385,-0.6584,6.742
7.266000,5.2646,-4.0109,-0.7382,6.660
7.274000,5.1680,-4.0551,-0.8513,6.624
7.275000,5.0085,-4.1523,-0.9480,6.575
7.282000,4.7734,-4.2534,-1.0097,6.473
7.286000,4.4645,-4.3157,-1.0232,6.293
7.305000,4.1180,-4.3215,-0.9614,6.046
7.306000,3.7613,-4.2641,-0.7951,5.741
7.307000,3.4324,-4.1921,-0.5685,5.448
7.308000,3.1392,-4.1611,-0.3581,5.225
7.310000,2.8386,-4.1577,-0.2035,5.038
7.315000,2.5102,-4.1274,-0.1027,4.832
7.321000,2.2165,-4.0459,-0.0082,4.613
7.325000,1.9784,-3.9592,0.0695,4.427
7.330000,1.8449,-3.9155,0.1540,4.331
7.335000,1.7689,-3.9042,0.2758,4.295
7.339000,1.7938,-3.8874,0.3908,4.299
7.345000,1.8908,-3.8366,0.5485,4.312
7.350000,1.9594,-3.7914,0.7573,4.334
7.354000,1.9926,-3.7905,0.9895,4.395
7.359000,1.9762,-3.8730,1.1428,4.496
7.364000,1.8778,-4.0368,1.1301,4.593
7.369000,1.6754,-4.2363,1.0076,4.666
7.374000,1.3302,-4.4016,0.8662,4.679
7.379000,0.9341,-4.4888,0.6704,4.634
7.384000,0.5588,-4.5054,0.3837,4.556
7.394000,0.2400,-4.4905,0.0304,4.497
7.396000,-0.0179,-4.5242,-0.2853,4.533
7.398000,-0.2569,-4.6162,-0.4823,4.648
7.429000,-0.5135,-4.7124,-0.5312,4.770
7.430000,-0.8239,-4.7725,-0.4572,4.865
7.431000,-1.1437,-4.8050,-0.2487,4.945
7.432000,-1.4103,-4.8274,0.0204,5.029
7.432000,-1.6113,-4.8260,0.2875,5.096
7.432000,-1.7490,-4.7503,0.5292,5.090
7.433000,-1.8020,-4.5960,0.7138,4.988
7.447000,-1.7436,-4.4463,0.7942,4.842
7.448000,-1.6369,-4.3159,0.7334,4.674
7.449000,-1.5405,-4.1814,0.5651,4.492
7.453000,-1.4355,-4.0588,0.3246,4.317
7.463000,-1.3244,-3.9607,0.0543,4.177
7.465000,-1.2436,-3.8935,-0.2008,4.092
7.467000,-1.2204,-3.8271,-0.4504,4.042
7.473000,-1.2062,-3.7536,-0.6848,4.002
7.477000,-1.1459,-3.7162,-0.8964,3.991
7.481000,-1.0751,-3.7829,-1.0754,4.077
7.486000,-1.1222,-3.8688,-1.2830,4.228
7.491000,-1.2070,-3.8801,-1.4434,4.312
7.496000,-1.1039,-3.8784,-1.4668,4.291
7.501000,-0.7655,-3.8637,-1.4295,4.190
7.509000,-0.3431,-3.8193,-1.3560,4.067
7.512000,0.0969,-3.7709,-1.2681,3.980
7.515000,0.4338,-3.7050,-1.1870,3.915
7.542000,0.6985,-3.6423,-1.1211,3.874
7.543000,0.9866,-3.6408,-1.0959,3.928
7.544000,1.4374,-3.6567,-1.1177,4.085
7.545000,2.1904,-3.6169,-1.1794,4.390
7.545000,3.2205,-3.4894,-1.2346,4.906
7.546000,4.3336,-3.2511,-1.2612,5.562
7.549000,5.3731,-2.9320,-1.3552,6.269
7.555000,6.2232,-2.5860,-1.5352,6.912
7.559000,6.7738,-2.2591,-1.7313,7.347
7.564000,7.0200,-1.9946,-1.8133,7.520
7.568000,6.9445,-1.8320,-1.7266,7.387
7.574000,6.5905,-1.7544,-1.5205,6.987
7.579000,6.1722,-1.7534,-1.3008,6.547
7.583000,5.8719,-1.8030,-1.1614,6.251
7.590000,5.7466,-1.8677,-1.0893,6.140
7.594000,5.6949,-1.9014,-1.0417,6.094
7.599000,5.6563,-1.9106,-1.0156,6.056
7.603000,5.6514,-1.9038,-1.0913,6.062
7.616000,5.7542,-1.8716,-1.2288,6.174
7.618000,5.9525,-1.8205,-1.3040,6.360
7.622000,6.1248,-1.7568,-1.2881,6.501
7.624000,6.1722,-1.7087,-1.1992,6.516
7.661000,6.2789,-1.6521,-1.1311,6.590
7.662000,6.4711,-1.4958,-1.1045,6.733
7.663000,6.6498,-1.2726,-1.0859,6.857
7.664000,6.7541,-1.0036,-1.1504,6.924
7.664000,6.7431,-0.7076,-1.2288,6.891
7.665000,6.5013,-0.4373,-1.2090,6.627
7.665000,6.0347,-0.2403,-1.0923,6.138
7.666000,5.4378,-0.1294,-0.9262,5.518
7.666000,4.8168,-0.1216,-0.7280,4.873
7.672000,4.2330,-0.1797,-0.5016,4.266
7.676000,3.7391,-0.2537,-0.2357,3.755
7.681000,3.3243,-0.2811,0.0238,3.336
7.686000,2.9927,-0.2757,0.2262,3.014
7.691000,2.7539,-0.2686,0.3427,2.788
7.696000,2.5857,-0.2657,0.3974,2.629
7.701000,2.4626,-0.2620,0.4421,2.516
7.710000,2.3613,-0.2410,0.5077,2.427
7.712000,2.2731,-0.2020,0.6218,2.365
7.715000,2.2070,-0.1636,0.7771,2.345
7.720000,2.1918,-0.1060,0.9118,2.376
7.745000,2.2143,-0.0008,1.0210,2.438
7.746000,2.2416,0.1509,1.1106,2.506
7.747000,2.2192,0.3008,1.1589,2.522
7.747000,2.1244,0.3870,1.1448,2.444
7.748000,1.9447,0.4297,1.0969,2.274
7.749000,1.7191,0.4602,1.0723,2.078
7.755000,1.4911,0.4710,1.0879,1.905
7.759000,1.2471,0.4678,1.1291,1.746
7.764000,1.0345,0.4609,1.1621,1.623
7.769000,0.8865,0.4607,1.1804,1.546
7.774000,0.7986,0.4805,1.1848,1.507
7.778000,0.7793,0.5054,1.1602,1.486
7.783000,0.8199,0.5234,1.1006,1.469
7.789000,0.9163,0.5635,1.0337,1.492
7.794000,1.0457,0.6402,0.9927,1.578
7.799000,1.2034,0.7405,0.9541,1.705
7.803000,1.3800,0.8614,0.8891,1.854
7.808000,1.5655,0.9710,0.7776,2.000
7.813000,1.7347,1.0579,0.6215,2.125
7.818000,1.8336,1.1375,0.4665,2.208
7.828000,1.8349,1.2144,0.3488,2.228
7.830000,1.7731,1.2777,0.2692,2.202
7.833000,1.6881,1.3104,0.2394,2.150
7.837000,1.6261,1.3189,0.2624,2.110
7.868000,1.6083,1.2997,0.3468,2.097
7.869000,1.6429,1.2782,0.5251,2.147
7.870000,1.7035,1.2660,0.8188,2.275
7.870000,1.7443,1.2804,1.1914,2.470
7.871000,1.7965,1.3487,1.5716,2.742
7.872000,1.8812,1.4264,1.8787,3.017
7.872000,1.9948,1.4664,2.0291,3.201
7.877000,2.1970,1.4496,1.9737,3.290
7.881000,2.3547,1.4908,1.7513,3.292
7.886000,2.4223,1.6058,1.4488,3.247
7.891000,2.4445,1.6989,1.1511,3.192
7.896000,2.4504,1.7211,0.8750,3.120
7.901000,2.4902,1.6766,0.6296,3.067
7.907000,2.5483,1.6112,0.4599,3.050
7.911000,2.6155,1.5360,0.3634,3.055
7.915000,2.6992,1.4603,0.3119,3.085
7.921000,2.8191,1.3702,0.3041,3.149
7.926000,2.9585,1.2857,0.3517,3.245
7.930000,3.0862,1.2039,0.4404,3.342
7.935000,3.1975,1.1165,0.5344,3.429
7.945000,3.3584,1.0086,0.5851,3.555
7.947000,3.5902,0.8565,0.5265,3.728
7.949000,3.8846,0.6416,0.3696,3.955
7.954000,4.1954,0.3760,0.1542,4.215
7.986000,4.4504,0.1035,-0.0751,4.452
7.989000,4.6371,-0.1331,-0.2733,4.647
7.990000,4.7976,-0.3385,-0.4325,4.829
7.991000,4.9529,-0.5389,-0.5615,5.014
7.992000,5.1089,-0.7753,-0.6684,5.210
7.992000,5.2625,-1.0441,-0.7040,5.411
7.993000,5.4270,-1.3300,-0.7023,5.632
7.994000,5.6067,-1.6189,-0.6765,5.875
7.999000,5.8309,-1.9075,-0.6694,6.171
8.004000,6.0855,-2.1980,-0.7016,6.508
8.010000,6.3646,-2.4893,-0.7343,6.873
8.012000,6.6637,-2.7540,-0.7736,7.252
8.017000,6.9433,-2.9828,-0.8176,7.601
8.023000,7.1887,-3.1730,-0.8767,7.907
8.027000,7.3979,-3.3341,-0.9956,8.175
8.032000,7.5635,-3.4955,-1.1406,8.410
8.037000,7.6819,-3.6703,-1.2610,8.607
8.042000,7.7446,-3.8574,-1.3486,8.757
8.047000,7.7429,-4.0315,-1.4180,8.844
